House ID,Build Date,Priced Date,Garden Space,Dock,Capital,Royal,Guarding,River,Renovation,Dining Rooms,Bedromms,Bathrooms,Visit,Sorcerer,Blessings,In Front,Location,Holy Tree,Distance from Knight's house
6e32d76e,12/13/1601 3:47 PM,12/23/1612 9:41 PM,2,18.547264,97.368643,15.410289,93.718994,72.091361,,2,,3,1,2,63,3,2,1,107.537186
6e32d7a3,7/12/1602 9:28 PM,9/18/1611 11:51 AM,2,7.006592,127.737095,50.029730,49.303267,69.391157,1,3,3,4,1,2,32,3,5,,138.500761
6e32d7c6,6/2/1600 12:44 PM,11/21/1607 8:40 PM,2,24.025644,13.831263,144.473053,104.617065,23.154961,,3,4,2,1,2,146,2,4,,23.833278
6e32d7f3,9/15/1601 9:30 AM,2/19/1607 6:54 PM,2,7.644393,71.202063,43.043943,160.011056,54.871121,2,3,4,4,1,2,89,3,2,1,81.796253
6e32d81d,1/10/1603 6:18 PM,11/23/1612 10:52 PM,2,62.186536,3.707165,,47.703241,28.287015,1,3,3,4,1,2,156,2,2,1,14.123036
6e32d828,11/11/1603 7:35 PM,10/12/1612 2:52 PM,2,2.712861,48.052384,121.494178,235.900173,18.673827,1,4,,3,1,2,112,2,3,1,58.210632
6e32d89e,8/15/1601 9:16 AM,6/21/1610 1:11 AM,2,34.924777,45.896720,5.913747,54.837652,37.656990,2,4,2,3,1,2,114,2,2,,56.542808
6e32d91c,6/23/1602 6:47 PM,2/24/1611 8:52 AM,2,7.222795,27.672481,49.522510,164.827649,31.230526,2,2,4,2,1,,132,2,3,,38.096621
6e32d961,5/22/1601 7:56 PM,11/4/1610 7:19 AM,2,,43.122521,103.419196,,11.044331,2,,4,4,1,2,117,2,4,1,53.609918
6e32d968,4/24/1601 6:37 AM,9/17/1611 1:19 PM,2,47.393294,76.612966,17.126004,15.279432,68.464367,1,3,4,3,1,2,83,2,,1,87.505440
6e32d989,7/4/1602 4:51 PM,4/16/1608 6:20 PM,,27.941380,6.431867,2.546216,170.275390,63.272618,2,3,3,4,1,,154,2,4,1,16.495739
6e32d990,11/16/1606 12:29 AM,10/25/1607 7:49 AM,2,126.076559,80.791861,64.937084,154.178353,15.465430,1,2,4,3,1,2,79,2,5,1,90.932937
6e32da2e,8/21/1606 3:24 PM,11/5/1612 11:51 PM,2,49.094660,9.937979,21.383685,110.065368,56.367980,2,4,3,4,1,2,150,2,,1,20.674745
6e32da75,7/5/1606 7:21 PM,12/21/1607 4:27 AM,2,34.525755,6.611749,6.551964,265.681705,18.646107,2,4,3,4,1,2,153,3,,1,17.597692
6e32dacf,10/20/1603 8:53 AM,6/11/1611 6:17 PM,2,27.408987,27.571835,,71.888292,58.797778,2,4,2,2,1,2,132,2,3,1,38.413724
6e32dad5,2/8/1604 11:43 AM,4/23/1608 1:15 AM,2,,79.417221,63.881090,77.125813,35.020735,2,4,2,3,1,1,81,2,2,2,89.658528
6e32dbb3,1/18/1600 8:50 AM,4/16/1609 10:31 PM,2,43.119365,63.944664,97.645361,65.880736,20.960730,2,,4,4,1,2,96,2,5,1,74.901448
6e32dbe0,6/27/1605 1:51 PM,11/8/1607 12:37 PM,2,22.101440,22.072525,110.750074,70.775387,65.453786,2,3,2,4,1,2,138,2,,1,32.973314
6e32dbfa,4/20/1605 11:16 PM,10/18/1609 3:20 PM,2,40.010165,,20.353833,66.273986,23.794973,2,2,2,4,1,2,74,2,2,1,
6e32dc5b,2/3/1606 4:27 PM,5/17/1611 4:45 PM,,9.252604,89.928358,,114.809235,25.566461,2,3,4,4,1,2,70,2,4,1,99.950172
6e32dcfa,12/3/1604 9:21 AM,9/17/1608 11:25 PM,2,2.673844,18.769026,35.642737,131.110977,62.282477,2,4,4,2,1,2,141,2,2,1,29.321690
6e32dd02,5/13/1602 12:12 AM,7/24/1612 2:38 AM,2,33.394231,0.304364,33.076960,110.355201,24.361139,2,,4,3,1,2,160,2,5,1,10.459552
6e32dd2f,7/24/1600 9:30 AM,5/15/1611 2:57 PM,2,77.861814,16.694947,,58.471850,6.826858,,2,4,3,1,2,143,2,2,1,27.226722
6e32dd8a,4/21/1603 8:47 AM,11/9/1609 10:14 PM,2,21.324259,2.938975,13.521575,125.956362,21.578130,1,,2,2,1,,157,2,2,,13.319747
6e32dd91,5/5/1600 4:55 AM,8/18/1611 7:19 PM,2,67.945784,10.797570,93.425429,61.077900,5.681336,2,3,3,2,1,2,149,2,4,1,21.216290
6e32dd9b,8/1/1601 4:56 PM,2/15/1609 2:57 PM,2,116.774801,22.970559,26.914788,134.078565,6.099756,2,2,3,2,1,2,137,2,4,1,33.929907
6e32dda5,4/25/1602 12:30 PM,11/24/1609 9:37 AM,2,,42.999842,63.870869,47.920764,22.176783,2,,4,4,1,2,117,3,3,1,53.730144
6e32ddc5,11/22/1602 10:28 AM,11/3/1611 1:33 PM,2,61.780481,3.011727,69.226449,106.305367,9.866368,2,4,3,4,1,,157,2,4,1,13.206649
6e32de0a,2/20/1600 11:12 PM,4/10/1612 2:29 AM,,10.119427,10.206916,83.491056,52.706782,57.159129,2,3,4,3,1,2,150,3,2,1,20.341657
6e32de20,8/13/1606 12:48 AM,11/9/1607 11:13 AM,,17.965415,54.624483,67.808859,85.899605,53.247631,2,3,4,4,1,2,105,2,2,1,65.237572
6e32debe,3/10/1600 12:45 PM,9/12/1607 4:42 AM,2,58.871540,62.603481,9.502967,9.279858,4.795828,2,3,2,4,1,2,97,2,,1,73.368334
6e32df6d,5/22/1603 9:17 PM,10/8/1609 1:33 AM,2,2.587348,18.155616,,139.040162,13.585218,2,3,2,3,1,2,142,2,3,1,29.090862
6e32e052,7/17/1603 4:49 AM,10/14/1607 3:42 AM,2,18.986577,,52.698705,1.657107,10.025001,1,3,4,3,1,2,74,2,4,,
6e32e058,7/6/1603 7:15 AM,4/13/1611 5:56 PM,2,67.105161,29.997798,141.649535,189.329306,65.359821,2,4,3,,1,2,130,3,2,1,40.316546
6e32e09f,6/10/1605 1:42 AM,1/22/1608 6:52 PM,2,46.237527,76.015608,16.943161,,52.167789,,3,4,2,1,2,84,3,2,1,87.003311
6e32e0d3,7/12/1602 4:56 AM,2/14/1610 3:56 AM,2,63.795377,13.885488,61.745500,174.801380,80.409097,1,3,2,2,1,2,146,2,2,1,24.096293
6e32e106,1/6/1602 11:41 AM,4/21/1611 4:51 PM,,24.785359,17.268337,26.751976,92.745318,35.627743,,3,4,3,1,2,143,2,2,1,27.304963
6e32e1b6,6/13/1603 7:23 PM,5/21/1612 11:57 PM,2,42.021190,8.744203,106.002365,61.822397,1.255431,2,2,2,2,1,2,151,2,2,,18.827345
6e32e1f0,10/7/1605 3:18 PM,12/5/1608 11:21 PM,2,19.035764,17.597685,52.875927,101.089576,3.658136,1,3,3,4,1,1,142,2,2,2,28.577158
6e32e208,1/4/1606 9:25 PM,12/22/1609 4:41 AM,2,95.493169,56.849914,12.105909,115.220634,27.187717,2,,2,2,1,2,103,2,3,1,67.267197
6e32e235,5/13/1606 2:31 AM,11/26/1609 4:10 AM,,86.779809,5.064601,28.166994,201.495820,46.444184,2,4,4,3,1,2,155,3,3,,15.263582
6e32e242,2/13/1605 9:31 AM,10/18/1608 9:49 PM,2,5.841681,97.046188,47.807114,,20.680751,1,2,3,3,1,2,63,2,2,1,107.415079
6e32e26d,8/20/1600 11:32 AM,7/3/1610 1:55 PM,2,27.013839,10.397563,9.530351,144.016212,51.218733,,2,2,2,1,2,150,2,,1,21.007835
6e32e2a7,2/13/1602 11:48 AM,5/27/1607 12:22 AM,2,25.460047,6.739415,25.030140,63.004090,33.571393,2,2,3,4,1,2,153,2,,1,16.765351
6e32e2ef,5/28/1601 3:43 PM,7/28/1610 11:30 PM,2,65.974173,4.554668,,60.105286,29.995225,1,4,3,3,1,2,155,2,2,1,14.806608
6e32e2f7,4/10/1600 8:45 PM,1/23/1608 3:32 PM,2,54.346307,49.556064,4.986143,16.336185,18.068155,2,4,4,4,1,2,110,2,4,1,59.914171
6e32e362,7/21/1602 7:33 PM,4/27/1610 11:40 PM,2,22.117454,22.445893,,272.082743,17.184689,2,4,3,2,1,2,138,2,2,1,32.487892
6e32e366,6/13/1601 11:44 PM,2/7/1612 5:16 AM,2,59.174301,27.510665,3.264379,193.230867,38.184169,1,2,4,4,1,2,132,3,2,1,38.417883
6e32e3bd,9/22/1600 4:18 AM,4/26/1607 7:14 PM,2,34.942095,,35.779343,49.519704,17.939088,1,3,3,3,1,2,74,2,5,1,
6e32e489,7/25/1605 5:35 AM,6/12/1608 5:46 PM,2,50.582704,93.311565,29.949481,70.123960,5.410236,2,2,4,2,1,1,67,2,2,2,104.185247
6e32e4db,2/9/1600 4:52 AM,2/24/1610 1:49 PM,2,29.209871,33.427591,100.115388,19.446661,15.261738,1,4,2,3,1,2,127,2,4,1,43.702428
6e32e4df,3/18/1605 3:58 AM,3/18/1608 6:27 AM,,51.381368,65.568577,69.109845,11.162369,32.833314,2,4,3,4,1,,94,2,,1,75.763654
6e32e502,5/9/1605 5:28 AM,2/7/1607 9:18 AM,2,3.163668,,57.037265,186.621943,14.230192,2,4,4,3,1,2,74,2,2,1,
6e32e536,12/16/1606 4:50 PM,1/16/1607 6:23 AM,2,30.417207,21.641495,31.842211,188.142759,22.647666,1,2,3,2,1,2,138,2,3,1,32.198240
6e32e539,6/15/1604 12:42 PM,3/4/1612 1:32 PM,2,56.869468,96.524637,18.648799,211.705442,93.171485,2,2,2,4,1,2,63,2,2,1,106.841720
6e32e59e,9/4/1604 5:24 PM,12/10/1609 1:12 AM,2,56.394764,17.775243,48.658435,51.165612,11.395890,2,4,4,3,1,,142,2,2,1,28.379299
6e32e5d5,2/9/1602 3:59 AM,12/18/1608 1:48 PM,2,87.935116,1.299832,46.304723,72.251119,4.523948,,2,3,,1,2,159,2,4,1,12.294339
6e32e612,2/23/1602 4:46 PM,5/25/1609 4:35 PM,2,0.585087,120.772917,11.335118,1.964212,32.699693,2,4,2,2,1,1,39,2,5,2,130.781599
6e32e675,8/3/1601 4:42 PM,12/16/1609 3:15 AM,2,9.813516,5.946175,1.532966,156.866028,7.017796,2,3,3,4,1,1,154,3,2,,16.435296
6e32e719,12/25/1605 3:39 AM,9/23/1607 5:35 PM,2,41.066799,20.448681,30.858384,116.631031,3.814799,2,,4,4,1,2,140,2,2,1,30.877072
6e32e71b,7/15/1601 7:34 PM,11/14/1607 10:40 PM,,101.610406,111.755976,102.522461,183.512195,55.081969,2,4,2,4,1,1,48,2,5,2,122.020319
6e32e7b9,11/11/1606 1:26 AM,6/8/1612 6:18 AM,2,24.009872,16.445282,8.306839,31.724128,28.337093,2,,2,4,1,2,144,2,2,1,27.185718
6e32e85a,4/19/1600 3:46 PM,7/27/1611 4:49 AM,,,53.221420,36.000077,24.675299,46.619445,2,4,3,3,1,2,107,2,,1,63.677497
6e32e85c,7/3/1602 11:46 PM,4/26/1607 10:19 AM,2,81.167795,,54.328450,23.920414,53.807019,1,2,3,2,1,2,74,3,2,1,
6e32e86c,4/18/1606 11:29 AM,4/9/1610 5:38 AM,2,16.648058,2.545812,,91.403656,80.619737,,3,2,2,1,2,157,3,2,1,13.333416
6e32e872,11/23/1600 4:23 AM,2/27/1608 8:45 PM,2,7.988961,23.380782,34.101010,221.864496,28.300887,1,3,3,2,1,2,137,3,5,1,33.386306
6e32e8bc,2/27/1602 6:50 AM,10/17/1607 2:16 AM,2,42.370399,2.719470,32.519503,165.804188,15.923820,,2,4,4,1,1,157,2,2,,13.013189
6e32e998,6/11/1605 10:18 AM,3/12/1608 5:15 PM,2,71.453074,1.973739,19.529546,79.230138,26.684608,2,,2,2,1,2,158,2,2,1,12.671801
6e32ea25,6/9/1601 10:38 PM,6/22/1612 2:59 PM,2,30.242434,27.186833,45.149149,143.034676,53.979781,2,3,3,3,1,2,133,2,2,1,37.639755
6e32ea4f,10/6/1604 12:10 PM,4/25/1609 11:38 PM,,25.566652,56.827800,142.766109,96.881467,2.059286,2,2,3,2,1,2,103,2,2,,67.369265
6e32eab4,8/2/1603 5:27 PM,5/10/1610 12:24 AM,,14.202878,94.953488,4.754437,24.706798,6.460721,1,,,2,1,1,65,3,3,2,105.625071
6e32eadb,5/18/1604 1:33 PM,1/7/1609 8:52 AM,2,8.145894,82.968974,14.959679,224.841318,32.279288,2,3,3,,1,2,77,2,5,1,93.540689
6e32eb4e,8/9/1605 6:19 AM,5/7/1608 11:49 PM,1,45.341189,7.132004,40.462206,43.860332,31.062564,1,2,3,2,2,2,153,1,2,,17.536296
6e32eb5f,8/5/1604 12:47 PM,3/18/1611 11:31 AM,2,2.881133,45.177105,9.092867,96.740055,13.735741,,4,3,3,1,2,115,3,2,1,55.277006
6e32eb68,3/9/1606 8:47 PM,7/25/1608 2:38 AM,2,13.777333,12.849446,,9.516009,50.858413,,4,3,3,1,2,147,2,4,1,23.061867
6e32eb9d,5/10/1600 2:30 AM,12/23/1611 7:45 AM,2,32.081523,56.181859,66.103865,156.186510,35.430311,2,4,,4,1,2,104,2,3,1,66.805714
6e32ebff,5/7/1606 2:40 AM,9/25/1612 10:50 PM,2,64.611438,34.953760,29.570578,,7.928871,2,2,4,4,1,2,125,2,2,1,45.268763
6e32ec3a,12/25/1604 12:16 PM,1/19/1611 11:48 PM,2,43.927686,96.847400,4.681770,94.807030,68.236419,2,3,,4,1,1,63,2,2,2,107.214131
6e32eca2,10/27/1606 9:29 AM,1/12/1608 9:26 PM,1,,17.882917,54.367758,153.445334,56.288957,2,4,3,3,2,1,142,1,2,2,28.777057
6e32eca8,4/27/1601 9:24 AM,7/12/1610 2:22 AM,,35.716096,92.217589,,170.119054,36.325864,1,3,3,3,1,2,68,2,2,1,103.146884
6e32ecbb,10/26/1602 8:17 AM,4/1/1608 12:59 AM,2,,33.336739,77.321397,123.013114,11.604862,2,2,3,4,1,2,127,3,4,1,44.144266
6e32ecc0,1/18/1601 1:46 AM,2/9/1609 1:24 PM,2,49.748847,68.273137,4.933162,60.992623,28.283597,2,4,4,4,1,2,92,2,2,1,79.153100
6e32ece0,9/27/1606 5:28 PM,8/14/1611 4:46 AM,2,,8.349510,78.624185,79.703516,40.207557,,4,4,2,1,2,152,2,4,1,18.445098
6e32ed3f,12/10/1602 6:41 PM,7/25/1610 4:18 AM,2,38.004097,35.146987,35.994917,8.524666,47.380096,2,2,4,2,1,2,125,3,4,1,45.976479
6e32edd9,9/24/1604 5:23 PM,10/7/1610 8:18 PM,2,14.039112,9.920602,,124.005514,7.115593,2,3,2,2,1,2,150,2,4,1,20.049217
6e32ede3,7/11/1606 10:49 AM,12/16/1607 11:48 AM,2,30.080223,42.560914,7.585791,101.693870,2.644272,1,,4,4,1,2,117,3,3,1,52.767405
6e32edeb,3/2/1604 3:22 PM,12/7/1608 1:20 AM,2,31.167346,59.351682,32.755947,16.202217,6.581555,2,2,2,,1,2,101,2,,1,70.021420
6e32ee12,3/3/1602 4:50 AM,6/12/1607 5:46 PM,2,23.772675,34.899167,47.186659,6.882161,27.064320,1,3,,2,1,2,125,2,4,1,45.495952
6e32ee23,10/17/1603 11:31 AM,10/15/1611 7:59 AM,2,25.336707,45.333149,18.274631,60.159065,32.846151,2,2,3,2,1,2,115,3,2,1,56.196492
6e32ee53,5/8/1606 5:13 AM,8/3/1609 8:13 AM,,122.333397,135.424887,18.637576,113.187292,38.854006,1,,2,3,1,2,25,2,4,1,146.010750
6e32eeec,6/22/1606 8:28 PM,8/7/1610 12:12 PM,2,,69.010132,0.930579,82.238804,7.286744,2,,3,3,1,2,91,2,2,1,79.844137
6e32eefa,8/1/1603 4:44 PM,8/27/1611 8:50 AM,2,113.968018,30.855299,10.401671,123.330147,14.350030,2,4,2,4,1,2,129,2,4,1,41.613334
6e32ef55,11/14/1605 5:54 PM,12/13/1609 5:54 AM,,66.815472,17.356254,30.631288,77.123948,11.115638,2,3,4,3,1,2,143,2,4,,28.153256
6e32efd5,8/28/1602 1:30 PM,7/24/1608 3:41 PM,2,83.567576,18.403991,54.825217,52.257000,17.099968,2,2,4,2,1,2,142,2,,1,28.992436
6e32f122,4/15/1600 6:12 AM,11/20/1607 5:51 PM,2,94.837427,75.914175,32.626468,81.928145,8.691349,2,2,3,2,1,2,84,2,,,86.208601
6e32f124,4/6/1605 8:24 PM,10/2/1610 6:52 AM,1,82.682103,17.732150,12.492598,99.442827,56.586991,2,3,4,2,2,1,142,1,3,,27.858013
6e32f15e,3/10/1600 8:46 PM,6/13/1607 8:22 PM,2,7.718033,,31.889799,78.366933,12.447496,2,2,3,2,1,1,74,2,2,2,
6e32f16b,3/16/1602 5:57 PM,8/14/1609 3:38 PM,2,52.002774,48.429214,,70.844396,27.705984,2,4,,2,1,2,112,2,2,1,58.877580
6e32f173,6/19/1600 1:20 PM,7/23/1611 11:25 PM,2,21.333793,11.167703,82.842089,74.518347,22.298651,2,,4,3,1,2,149,2,5,1,21.918794
6e32f183,10/25/1605 4:41 PM,9/10/1607 8:15 AM,2,72.102642,47.981199,18.254319,,83.806856,2,4,4,,1,2,112,2,2,1,58.184771
6e32f28c,1/4/1606 12:29 AM,9/1/1607 10:29 AM,,16.735867,,32.366069,63.143244,17.763367,2,4,2,4,1,2,74,2,3,1,
6e32f2c9,5/4/1601 12:32 AM,11/3/1608 2:36 PM,2,89.628053,32.592633,32.927436,118.123074,13.884841,1,2,2,2,1,2,127,2,3,1,43.338134
6e32f305,2/26/1604 12:58 AM,9/27/1609 11:30 PM,2,102.110890,37.616317,0.550984,105.469089,32.022761,2,,4,3,1,2,122,2,2,1,48.190505
6e32f30b,7/28/1605 5:28 PM,7/7/1612 7:45 PM,2,123.460432,11.893079,115.384157,20.502251,16.498255,2,4,4,4,1,2,148,3,2,,22.237938
6e32f3df,5/27/1600 10:47 PM,7/21/1609 7:52 AM,,43.490226,34.763257,12.776576,81.685892,26.973873,2,3,4,2,1,2,125,2,2,,45.329525
6e32f3fb,1/1/1602 4:33 PM,11/1/1610 6:38 PM,2,,74.898666,73.591792,46.960245,39.102819,1,2,3,4,1,2,85,2,5,,85.237623
6e32f404,10/24/1601 2:14 AM,7/2/1607 8:16 PM,2,104.303988,11.082555,47.811171,126.063762,48.164323,2,2,4,4,1,1,149,2,3,2,21.381810
6e32f40a,7/22/1606 5:41 PM,11/10/1607 1:41 PM,2,57.403917,91.456036,51.007716,54.320674,2.404861,2,2,3,4,1,2,69,3,2,1,101.534473
6e32f41f,9/26/1606 6:25 PM,2/28/1612 12:26 AM,2,123.572843,7.940138,21.610232,49.791221,45.514820,1,3,4,2,1,1,152,2,5,2,18.895323
6e32f447,3/15/1604 2:30 PM,5/19/1608 1:36 PM,2,33.757618,16.792361,92.243118,249.123521,22.123341,1,2,2,,1,2,143,3,5,1,26.824133
6e32f488,5/18/1603 9:31 PM,9/4/1612 10:55 AM,2,13.464865,12.248176,28.020758,206.336438,10.601740,2,2,4,3,1,2,148,2,5,1,23.063070
6e32f4af,6/18/1604 4:20 PM,10/22/1611 1:31 AM,2,49.826659,44.150718,0.492170,108.236938,59.510892,1,,2,2,1,2,116,2,4,1,54.224388
6e32f4f7,11/20/1602 5:13 PM,1/14/1612 9:16 PM,,112.498074,105.564920,,14.210570,73.141598,2,4,4,3,1,1,54,2,2,2,116.034950
6e32f51c,1/20/1604 6:56 AM,7/20/1612 2:16 AM,1,37.625547,56.571184,87.447196,158.084720,17.896227,2,3,2,3,2,1,103,1,3,2,67.422700
6e32f58e,2/27/1605 4:14 AM,7/5/1609 9:16 PM,,1.984463,33.857619,62.640345,77.373470,14.714717,2,,4,2,1,2,126,2,4,1,44.199263
6e32f5d2,11/19/1604 7:34 PM,6/24/1607 9:50 AM,,13.339163,111.964194,7.159926,4.310591,25.586624,2,2,2,4,1,2,48,3,3,1,122.184906
6e32f5e5,7/15/1601 4:26 AM,5/4/1609 9:30 PM,2,100.994440,35.644687,,92.700462,13.556373,2,3,4,3,1,2,124,2,2,,45.716366
6e32f6a9,12/9/1603 6:19 AM,12/19/1608 5:15 PM,2,59.789809,20.838595,78.705072,157.573778,20.512707,,3,3,4,1,2,139,3,5,1,31.555718
6e32f6b4,1/19/1600 7:11 AM,7/4/1607 9:51 PM,2,117.050503,30.299832,14.299291,51.479816,27.303583,2,3,2,3,1,2,130,2,2,,40.977802
6e32f6c9,8/8/1603 2:21 AM,10/20/1608 10:49 AM,2,7.993474,14.224267,14.438998,13.905274,24.445470,2,,2,3,1,2,146,2,2,1,24.472733
6e32f737,7/22/1603 4:42 PM,8/7/1608 9:12 PM,2,119.409944,6.858577,14.921285,238.798249,11.146305,2,3,2,2,1,2,153,2,2,1,17.339718
6e32f742,6/5/1605 12:58 AM,6/10/1610 5:18 PM,2,50.706972,6.751961,5.355334,180.737274,6.393970,2,3,4,2,1,2,153,2,4,1,17.609452
6e32f746,1/14/1601 3:38 AM,8/14/1609 2:54 AM,2,24.321975,22.951351,20.940691,73.296962,19.254002,2,4,2,3,1,2,137,3,2,1,33.017786
6e32f816,5/8/1603 3:55 AM,7/2/1609 12:11 AM,,,0.085723,47.977128,1.465767,13.208077,2,3,2,4,1,2,160,3,2,1,10.822329
6e32f8a9,10/17/1606 6:29 PM,1/19/1607 1:27 AM,2,,32.277064,,67.996517,39.626906,2,3,3,2,1,2,128,2,2,1,42.738904
6e32f904,6/17/1606 1:59 AM,2/8/1611 11:37 PM,2,87.282388,110.365421,17.666069,86.567366,9.896233,2,4,4,2,1,2,50,2,4,1,120.416383
