House ID,Build Date,Priced Date,Garden Space,Dock,Capital,Royal,Guarding,River,Renovation,Dining Rooms,Bedromms,Bathrooms,Visit,Sorcerer,Blessings,In Front,Location,Holy Tree,Distance from Knight's house
6e32d7e2,6/12/1601 3:10 PM,5/11/1611 10:45 AM,2,7.674252,14.018007,75.851147,23.307567,37.224414,2,3,4,3,1,,146,2,,1,24.512953
6e32d7f9,2/25/1605 7:59 AM,10/27/1611 12:11 AM,1,91.544908,6.516754,34.910219,113.928599,36.854118,1,4,4,4,2,2,153,1,4,,16.785708
6e32d8c2,4/1/1606 11:13 AM,5/10/1608 8:19 AM,,86.596538,27.364068,,61.729568,59.024655,2,3,4,2,1,2,133,2,,1,37.542797
6e32d8f2,1/15/1605 11:23 AM,4/7/1612 11:21 AM,2,123.816391,66.774234,47.739221,148.263728,35.772270,2,3,3,4,1,1,93,3,5,2,77.108887
6e32d927,6/14/1606 11:46 AM,2/26/1610 5:18 AM,2,16.855096,38.490619,72.935958,50.548496,76.188463,2,2,3,3,1,2,122,2,4,,49.317663
6e32d9f7,7/26/1606 1:59 AM,2/24/1608 12:40 PM,2,,72.810967,23.763070,168.882166,66.706198,1,4,3,4,1,2,87,2,3,1,83.072278
6e32da0f,3/5/1603 2:39 AM,10/4/1610 11:39 PM,2,95.256791,104.797698,12.261639,72.498988,26.661102,,4,2,4,1,2,55,3,3,1,114.942375
6e32da3d,5/9/1604 4:11 PM,8/20/1611 9:39 AM,,,26.310092,115.684528,64.422877,47.199386,2,,4,4,1,2,134,3,2,,36.607535
6e32da54,2/13/1601 1:33 PM,9/24/1608 6:48 AM,2,33.656129,5.622982,26.006063,97.369714,12.749635,2,3,4,2,1,,154,2,3,1,16.225689
6e32da6c,8/23/1600 6:22 AM,2/6/1609 12:42 AM,2,2.590673,40.046732,0.462273,7.040505,10.994205,2,2,4,,1,2,120,2,,1,51.014302
6e32daa6,8/20/1602 9:15 PM,5/22/1609 3:54 AM,2,55.897456,31.660968,69.587393,34.936490,13.678877,2,2,4,,1,2,128,2,2,1,42.202753
6e32dab8,3/23/1605 4:18 AM,9/24/1608 11:45 PM,2,33.571299,58.006286,27.036450,5.642095,2.251880,1,3,4,4,1,2,102,3,3,1,68.538095
6e32dac9,9/19/1604 11:56 PM,5/3/1608 7:17 AM,2,26.265144,71.502651,114.976249,134.856613,18.012778,2,3,3,4,1,2,88,3,2,1,82.167685
6e32daef,7/23/1600 6:23 AM,8/18/1612 4:40 PM,2,77.712775,41.621666,64.695318,,65.337976,2,4,3,4,1,2,118,3,2,1,52.230051
6e32db14,9/22/1602 10:59 PM,9/17/1612 3:34 PM,2,101.039157,48.775611,58.612124,71.684414,13.980055,2,2,,4,1,2,111,2,4,1,59.393033
6e32db2d,4/14/1606 5:12 AM,11/11/1609 1:52 PM,2,120.172892,18.774453,95.196629,26.452206,28.395531,1,4,2,3,1,2,141,2,5,1,28.918138
6e32db30,8/19/1601 2:16 PM,4/1/1609 8:51 AM,2,32.809044,30.995548,24.832911,118.884046,38.166656,2,4,2,4,1,2,129,2,4,1,41.266838
6e32dbb0,9/25/1605 1:25 PM,3/20/1608 8:26 PM,,13.259008,87.466870,,28.257907,36.106738,1,4,3,4,1,1,73,2,4,1,97.904559
6e32dbd6,1/14/1601 8:41 AM,5/15/1612 4:24 PM,2,28.578580,32.679073,33.520647,170.774711,1.123080,1,3,4,3,1,2,127,3,,1,43.261264
6e32dbe6,1/24/1600 2:52 AM,9/15/1611 8:57 AM,2,41.524860,24.177683,82.337535,106.204006,52.170652,2,3,3,3,1,2,136,3,2,1,34.870669
6e32dc04,2/14/1603 10:52 AM,1/9/1610 11:33 AM,,,80.813349,,39.484080,32.521676,2,4,4,2,1,2,79,3,2,,90.939247
6e32dc0e,7/7/1606 4:36 PM,5/28/1608 11:10 AM,2,29.954496,46.111767,100.416143,185.572462,40.452130,2,4,2,2,1,2,114,2,2,1,56.141067
6e32dc7f,9/22/1601 11:52 AM,1/25/1609 12:41 AM,,44.408830,20.281820,28.123031,43.449865,25.555968,2,4,2,4,1,2,140,3,4,1,30.531123
6e32dc85,4/7/1601 7:35 AM,3/14/1612 2:30 PM,2,25.870737,95.675022,32.204322,53.236606,25.554439,1,3,3,4,1,2,64,3,3,,106.171313
6e32dc9a,9/13/1601 3:45 PM,6/28/1608 9:36 PM,1,32.282513,37.360832,83.333392,24.436179,27.447305,2,,4,3,2,2,123,1,2,1,47.966981
6e32dc9c,7/1/1602 8:53 PM,8/7/1610 5:51 PM,,130.104983,36.432812,44.832241,187.997617,28.456984,2,2,2,3,1,2,124,3,5,1,46.749296
6e32dcc0,1/22/1603 6:46 PM,11/23/1612 2:59 AM,1,24.229662,93.171897,40.850722,34.709586,14.879920,1,2,4,4,2,2,67,1,4,1,103.899424
6e32dd17,8/17/1601 2:36 PM,9/21/1611 8:35 PM,2,25.494060,57.809154,24.669896,144.724429,31.091122,2,3,2,4,1,2,102,2,5,1,68.033963
6e32ddd1,4/7/1606 7:34 PM,3/7/1608 6:30 PM,2,17.663664,10.765790,38.196460,21.675685,47.616367,2,2,2,4,1,1,149,3,5,2,21.404630
6e32de8a,10/12/1600 8:33 PM,5/18/1610 3:45 AM,1,,0.002995,89.914198,71.379675,9.442950,2,2,,4,2,2,160,1,2,,10.668019
6e32dec2,11/13/1600 7:21 AM,12/19/1609 8:38 PM,2,44.010038,53.428316,,121.257389,33.930611,2,3,2,2,1,2,107,2,3,1,63.474260
6e32dede,6/19/1602 6:46 AM,12/4/1610 9:22 AM,2,33.465865,3.181458,37.755254,21.545842,4.343439,1,,4,2,1,1,157,3,,2,14.082934
6e32dee2,10/12/1604 9:14 PM,8/20/1611 12:53 PM,,,55.336388,31.037339,67.951802,15.939301,2,2,3,4,1,,105,2,2,1,66.057408
6e32df2c,9/2/1600 9:48 PM,2/11/1607 5:58 AM,2,30.722151,66.549389,28.235549,90.198486,69.249907,2,3,3,2,1,2,93,2,2,1,77.424850
6e32df50,5/21/1602 3:13 AM,5/2/1610 7:34 AM,1,45.239308,18.967729,,144.436688,4.713647,2,2,2,3,2,2,141,1,4,,29.565869
6e32dfc8,3/28/1602 6:49 PM,7/18/1611 5:52 PM,2,,95.324647,,136.568569,34.371042,1,4,2,3,1,,65,2,2,1,105.749462
6e32dfe2,4/28/1601 10:49 PM,8/10/1609 11:18 PM,1,3.235709,9.702158,40.397440,65.957766,8.473266,2,3,4,,2,2,150,1,5,1,20.018546
6e32dfe7,4/22/1606 9:48 PM,5/27/1607 1:31 PM,2,41.348689,30.274034,22.927504,201.708666,33.098458,2,3,2,3,1,1,130,2,2,2,40.404752
6e32e00e,3/26/1600 2:53 PM,8/1/1609 5:27 PM,2,,11.734606,22.446107,15.847878,71.223745,,,2,4,1,2,148,2,,1,22.434587
6e32e101,9/9/1603 3:27 AM,12/7/1612 1:27 AM,2,89.272936,11.796315,113.044661,190.024763,20.838191,2,2,4,3,1,2,148,2,2,1,22.382565
6e32e13d,1/21/1604 5:53 PM,5/28/1607 8:41 PM,2,72.089941,40.738007,,73.702809,22.283640,2,4,2,3,1,1,119,2,3,2,51.504893
6e32e15f,10/14/1606 1:37 PM,4/7/1612 2:16 AM,2,7.216575,19.590045,1.645499,135.475069,24.285910,,2,4,2,1,2,140,2,2,1,29.818921
6e32e17c,12/17/1604 1:41 PM,5/13/1607 8:22 PM,2,64.702834,52.125145,10.258863,37.452519,19.774601,2,3,4,4,1,2,108,2,2,1,62.586313
6e32e18a,1/10/1602 6:12 AM,9/6/1609 2:12 AM,2,49.327314,99.172624,18.770756,63.439996,91.355657,,3,4,3,1,2,61,2,4,,109.984722
6e32e1ab,2/21/1600 10:58 AM,4/1/1610 5:32 AM,2,16.831040,65.027565,38.195881,114.654008,2.243394,2,4,2,3,1,2,95,2,,1,75.590067
6e32e24e,6/13/1603 10:17 AM,11/20/1610 4:58 AM,2,25.467541,39.279907,22.602717,113.256622,54.064282,2,3,4,4,1,2,121,3,5,1,49.564587
6e32e264,4/13/1600 7:54 AM,12/6/1612 3:49 AM,2,82.297681,12.412893,76.623346,125.642212,40.226452,2,3,4,2,1,2,148,2,5,1,22.695964
6e32e2ad,6/13/1600 4:26 PM,11/12/1608 1:49 PM,,25.409483,47.243801,91.879909,175.524588,36.155525,2,3,2,2,1,1,113,3,4,2,57.517723
6e32e328,11/19/1605 9:14 AM,2/4/1611 9:57 AM,2,,6.333086,18.151688,106.600767,26.253330,2,2,4,4,1,2,154,3,2,1,16.743563
6e32e35f,5/27/1602 3:30 PM,6/7/1607 2:52 PM,2,69.133970,72.190569,53.344323,27.876148,0.089464,2,4,3,2,1,,88,3,2,1,82.997130
6e32e3aa,1/13/1603 2:52 PM,5/17/1607 5:51 AM,2,41.378463,22.231278,16.626525,32.827648,7.968607,,4,3,3,1,2,138,2,3,,33.001000
6e32e3b8,4/2/1606 10:42 PM,6/18/1609 4:25 PM,2,127.525845,50.639781,8.460685,98.609205,21.896567,,4,3,2,1,2,109,2,3,1,60.751151
6e32e3ca,11/25/1600 10:21 PM,12/10/1609 9:41 AM,2,32.899342,7.033720,68.021476,67.268647,32.189130,2,3,2,4,1,2,153,2,5,,17.513810
6e32e3fb,12/11/1604 7:52 AM,6/24/1612 2:21 PM,2,69.171625,,,88.424527,10.472416,2,4,,4,1,2,74,2,3,1,
6e32e421,3/20/1603 2:10 AM,9/25/1608 9:59 AM,,70.561464,58.294269,33.689950,147.904653,60.769935,2,,3,2,1,2,102,3,2,1,68.943539
6e32e43e,6/21/1600 6:12 PM,2/12/1609 7:46 PM,2,24.658132,57.624722,,7.979788,11.825993,1,2,3,4,1,2,102,2,5,,68.596642
6e32e451,7/12/1604 8:19 AM,3/15/1610 6:43 AM,2,19.983202,2.224666,,216.640090,13.623535,1,2,3,3,1,2,158,3,2,1,12.522532
6e32e4a5,6/25/1601 7:34 PM,2/25/1608 2:15 AM,2,70.524679,1.218259,,254.436764,44.223231,1,4,4,2,1,2,159,3,2,1,11.381873
6e32e553,3/7/1605 3:23 PM,4/25/1607 11:41 AM,2,14.990427,78.666700,36.516263,133.641751,2.810331,2,3,4,2,1,2,81,2,2,,89.423578
6e32e572,5/21/1604 12:10 AM,10/9/1609 1:15 AM,2,1.019738,23.299639,43.679175,98.311173,32.658153,2,,3,2,1,,137,2,2,1,34.095988
6e32e596,6/6/1601 5:37 AM,10/25/1609 7:52 PM,2,63.657204,2.844136,44.316757,130.463124,4.211957,2,4,2,3,1,2,157,2,4,1,12.862718
6e32e5cd,11/25/1601 5:22 AM,7/13/1611 5:52 AM,2,,21.078700,78.472919,83.760026,13.171883,2,4,2,3,1,1,139,2,4,2,31.878316
6e32e5d7,11/17/1600 3:37 AM,2/23/1611 9:41 PM,2,,,79.611843,45.620646,12.828574,2,2,2,3,1,,74,3,2,1,
6e32e715,2/28/1602 10:35 PM,4/9/1607 7:55 AM,2,75.840231,142.724569,106.457625,139.152589,8.765425,,4,2,4,1,2,17,2,3,1,152.754620
6e32e77a,11/3/1600 7:30 AM,2/1/1612 2:35 AM,1,,6.471903,62.079942,10.963525,48.952642,,3,3,3,2,2,154,1,3,1,16.494116
6e32e79b,8/22/1605 11:21 AM,6/1/1611 6:55 PM,2,62.206034,12.412256,19.411797,103.588647,50.150148,2,2,2,3,1,1,148,2,3,2,23.232019
6e32e807,7/12/1605 9:11 PM,5/20/1609 9:21 AM,2,10.615264,113.337687,0.611590,39.393629,12.789173,,2,2,4,1,2,47,2,2,1,123.725310
6e32e8d7,11/15/1603 5:33 PM,3/25/1608 12:12 AM,2,19.289311,80.385228,95.911519,94.593539,34.040683,2,,2,,1,2,80,2,2,1,91.039072
6e32e914,4/2/1606 7:48 PM,9/22/1612 9:31 AM,,22.990372,6.976238,81.122415,40.006319,23.840339,,3,3,3,1,2,153,2,2,1,17.312845
6e32e943,2/21/1601 6:48 AM,3/28/1612 4:41 AM,2,131.318829,119.015151,,1.446747,75.907393,2,,3,,1,2,41,2,2,,129.771159
6e32e994,7/28/1602 1:31 AM,11/17/1612 5:30 PM,2,72.043076,33.430716,86.281311,58.395097,33.703631,2,4,4,3,1,2,127,2,,1,44.409835
6e32e9dc,3/27/1600 11:54 AM,2/27/1610 8:29 AM,2,95.802833,27.234144,61.245619,45.996690,31.485955,2,,2,2,1,2,133,2,5,1,38.182668
6e32ea45,1/7/1605 11:45 AM,8/27/1610 11:12 AM,2,,89.806691,34.825275,82.033317,4.886487,1,3,4,4,1,2,70,2,5,1,100.301456
6e32ea83,3/25/1600 1:33 AM,8/9/1609 9:15 PM,2,35.464069,67.983739,127.622754,63.268859,16.098176,2,2,,,1,2,92,2,3,1,78.379976
6e32ea85,9/7/1603 10:45 PM,3/3/1608 9:34 AM,2,16.341363,100.123320,43.204450,67.661877,16.125983,2,4,4,3,1,2,60,3,2,1,110.715894
6e32eaa2,7/1/1604 1:21 AM,3/16/1609 6:15 PM,2,,21.223245,63.498396,95.707067,11.976553,2,,2,4,1,2,139,2,4,,31.391803
6e32eaac,12/26/1605 2:21 AM,5/25/1607 2:11 AM,2,81.812607,11.753664,28.861505,37.694229,53.271747,,2,3,3,1,2,148,2,2,1,21.933099
6e32eab7,12/2/1600 2:35 AM,4/7/1607 5:45 AM,2,3.580348,,10.180994,12.675059,6.509473,2,4,4,2,1,2,74,3,,1,
6e32ead5,7/20/1602 5:58 AM,6/4/1609 11:27 AM,2,31.570566,76.285370,104.447136,118.560281,27.671340,2,2,2,,1,2,84,2,2,1,86.453110
6e32eae6,4/5/1602 1:38 PM,10/25/1612 7:51 PM,2,96.494981,4.010687,6.067008,35.563263,9.604332,2,3,2,2,1,2,156,2,,,14.692422
6e32eafb,3/27/1600 7:18 PM,6/9/1611 8:49 AM,2,47.686386,10.624411,,75.585881,18.830704,2,2,3,3,1,,149,3,2,1,20.915526
6e32eb54,1/19/1600 11:27 AM,5/14/1609 10:32 AM,2,7.059029,107.710526,,111.263935,14.022551,2,4,,2,1,2,52,2,3,1,118.584758
6e32ebf8,2/26/1604 4:42 AM,8/18/1611 12:43 PM,1,38.562992,49.883374,,82.980050,10.115869,1,3,2,2,2,2,110,1,4,1,60.881980
6e32ec02,4/19/1606 9:54 PM,1/25/1612 8:23 PM,2,12.431567,,,51.049471,66.243358,1,2,2,4,1,2,74,2,2,1,
6e32ecf2,1/1/1605 1:27 PM,12/4/1607 12:15 AM,2,26.947953,28.255670,,215.711811,8.961849,2,2,3,2,1,2,132,3,2,1,38.559032
6e32ed43,6/10/1606 11:48 PM,5/8/1607 4:13 AM,2,,55.806771,17.431888,110.404914,10.336616,2,2,3,2,1,2,104,2,2,1,66.002294
6e32ed72,4/6/1604 1:29 PM,7/19/1607 4:39 PM,,29.029035,16.137180,74.679841,12.159727,62.550424,2,2,3,3,1,2,144,2,5,1,27.009361
6e32ee10,8/28/1601 4:39 PM,5/10/1611 10:38 PM,2,110.233168,84.839841,126.277199,74.376013,26.196314,2,4,3,2,1,2,75,2,2,1,95.192421
6e32ee5c,10/15/1602 7:40 AM,5/18/1609 7:29 AM,2,,52.706754,11.720079,90.755232,16.665421,2,2,2,3,1,2,107,2,4,1,63.410642
6e32eec9,6/26/1605 11:41 PM,8/28/1611 5:30 AM,2,73.891466,32.931801,97.200194,184.898484,36.765186,2,2,2,2,1,2,127,2,4,1,43.430631
6e32eed7,10/7/1600 6:50 PM,11/27/1612 3:39 PM,2,26.161372,106.595745,49.902782,199.984587,7.761436,1,3,3,4,1,2,53,2,5,1,117.291601
6e32eeff,1/14/1601 5:10 PM,12/14/1612 7:34 PM,,81.473355,7.868668,55.017989,82.977353,45.204873,1,3,3,2,1,2,152,2,2,,18.616770
6e32ef1b,1/27/1603 9:31 PM,6/22/1608 1:26 PM,2,82.703828,38.423017,88.132969,174.440169,13.833019,,2,4,2,1,2,122,2,3,1,48.679418
6e32ef1d,6/9/1606 11:29 AM,4/15/1609 6:23 AM,2,6.300032,10.974814,37.348658,198.941032,12.518700,1,3,4,3,1,2,149,3,2,1,21.627123
6e32efac,6/23/1604 3:59 PM,9/10/1609 4:24 AM,,31.725289,67.782386,65.878045,172.101726,44.972579,2,2,2,2,1,2,92,2,5,1,78.125560
6e32efdf,3/24/1600 6:37 AM,10/6/1611 11:57 AM,2,21.343981,15.213037,49.872505,11.869145,60.030140,2,2,3,3,1,1,145,3,2,2,26.014296
6e32f061,3/8/1600 1:25 AM,12/8/1608 1:53 PM,1,10.282585,22.640884,,,2.367189,2,4,4,2,2,2,137,1,,1,32.781044
6e32f092,5/12/1600 1:49 AM,3/1/1611 7:39 PM,,,,63.528556,242.555928,8.117041,1,4,3,4,1,2,74,2,5,1,
6e32f095,1/16/1602 9:49 PM,7/2/1609 4:11 AM,2,75.175098,,70.984717,11.052176,10.053803,2,2,3,3,1,1,74,2,2,,
6e32f0a9,7/11/1601 11:57 PM,9/1/1610 4:18 AM,,136.822380,25.473444,15.482141,142.518730,0.217570,1,2,3,3,1,2,135,2,4,,36.049324
6e32f0ed,11/6/1604 9:51 PM,5/18/1609 11:29 AM,2,57.810288,7.263355,98.262846,77.224855,16.069600,1,4,3,3,1,2,153,2,2,1,17.496816
6e32f0f7,2/20/1603 10:34 PM,2/16/1608 12:27 PM,2,89.659564,26.743419,92.709723,7.561299,15.603738,2,3,4,2,1,2,133,2,2,1,37.300758
6e32f106,3/28/1600 10:54 PM,2/20/1611 10:10 PM,2,130.880324,70.819249,26.340926,257.505458,25.232124,1,2,2,4,1,2,89,3,2,1,81.635010
6e32f10f,7/4/1603 12:59 PM,5/13/1608 5:19 PM,2,132.024974,91.543456,14.553988,38.193961,52.089764,2,3,4,2,1,2,68,2,2,1,101.821305
6e32f13b,11/1/1605 4:17 PM,1/5/1608 3:49 AM,2,12.094687,41.399384,9.784986,129.748996,5.489660,2,3,3,3,1,2,119,3,4,1,51.806218
6e32f1bb,2/21/1600 12:21 AM,3/24/1612 6:31 PM,2,48.973949,80.211015,40.601528,83.390886,32.873889,2,,4,4,1,2,80,2,4,1,91.204469
6e32f1ea,11/20/1605 11:14 AM,7/4/1607 7:30 PM,2,98.831742,82.704952,14.926693,170.390399,68.308929,2,4,2,2,1,1,77,2,2,,93.283180
6e32f1f1,9/21/1603 3:43 AM,11/16/1608 10:21 AM,2,8.039118,103.262522,40.342516,146.434040,84.259099,2,3,3,3,1,2,57,3,3,1,113.932444
6e32f20e,3/3/1604 6:56 AM,5/7/1612 10:21 AM,2,1.929271,140.033350,59.354398,19.922201,2.441562,1,2,2,2,1,2,20,2,3,1,150.116799
6e32f25b,2/13/1602 7:49 AM,6/8/1609 5:16 AM,,19.812546,7.932969,116.401490,113.502114,4.033997,2,4,2,3,1,2,152,2,3,,18.312888
6e32f26c,11/14/1605 1:50 AM,4/23/1612 5:17 PM,2,70.629021,9.475521,,185.854594,42.754198,2,2,3,4,1,2,151,2,2,1,19.614361
6e32f279,7/18/1603 9:18 AM,7/24/1608 4:25 AM,,75.224167,14.235424,,97.247111,3.322221,2,,2,2,1,2,146,2,5,,25.155216
6e32f2a7,3/1/1604 1:34 AM,7/12/1608 1:30 AM,2,4.681057,,119.210764,42.998880,64.215738,,,4,,1,2,74,3,2,,
6e32f2d9,6/4/1606 12:56 AM,11/6/1610 3:38 PM,2,34.498535,124.722412,3.011609,74.107775,10.476115,2,,4,4,1,2,35,3,5,,135.335227
6e32f318,2/19/1605 12:48 PM,7/24/1612 3:59 AM,2,93.927205,15.851314,144.828330,138.271821,38.568226,2,4,4,2,1,1,144,2,2,2,26.799852
6e32f3e2,3/19/1601 3:48 PM,6/23/1612 12:17 PM,2,58.953351,5.939140,102.584325,120.694237,64.470586,2,3,2,4,1,2,154,2,2,1,16.134662
6e32f3fe,6/27/1602 9:58 AM,10/2/1612 5:18 AM,1,14.209165,16.626327,123.532727,85.411817,7.796463,1,2,2,3,2,2,143,1,3,1,27.587768
6e32f425,6/22/1602 11:45 AM,11/21/1607 1:16 PM,2,139.827631,41.230377,36.958077,13.044968,28.745310,2,2,4,3,1,2,119,2,2,1,52.180710
6e32f42e,1/6/1603 11:51 AM,9/18/1609 5:24 AM,2,25.127900,39.227184,120.411822,223.873759,45.668879,2,3,3,2,1,2,121,2,5,,49.620375
6e32f456,8/10/1602 11:33 AM,7/15/1611 6:43 PM,2,3.757024,71.338426,44.901873,88.556016,1.162087,2,3,3,4,1,1,89,2,2,2,82.279043
6e32f45d,2/9/1600 2:21 AM,6/13/1610 11:49 PM,2,58.179029,12.526693,109.779500,58.378531,47.723168,2,4,3,2,1,2,147,2,2,,22.962600
6e32f46f,6/26/1602 3:27 PM,6/4/1609 3:21 PM,2,19.215021,72.032208,39.875773,172.297417,85.715838,2,3,4,3,1,1,88,3,2,2,82.519802
6e32f483,3/5/1605 4:47 AM,7/14/1607 8:54 PM,2,121.603252,14.472787,19.919241,17.380230,5.046126,2,2,4,3,1,1,146,2,5,2,25.445409
