House ID,Build Date,Priced Date,Garden Space,Dock,Capital,Royal,Guarding,River,Renovation,Dining Rooms,Bedromms,Bathrooms,Visit,Sorcerer,Blessings,In Front,Location,Holy Tree,Distance from Knight's house,Builder
6e32de5f,1/14/1603 5:31 AM,11/28/1608 3:39 AM,,83.402609,34.466528,2.666288,17.63892,29.795664,2,2,2,3,1,2,126,2,2,1,44.806465,5
6e32de88,12/20/1604 12:24 PM,4/3/1607 10:25 AM,2,,47.821844,4.083741,26.860956,32.106718,1,4,4,3,1,1,112,2,2,2,58.42227,5
6e32ded0,8/26/1606 12:22 AM,11/15/1610 2:43 PM,2,78.902038,48.404358,112.072751,102.853306,30.940645,2,4,4,3,1,1,112,2,3,2,58.43616,5
6e32df5d,1/14/1606 10:47 PM,6/19/1607 4:13 AM,2,74.622733,74.474408,100.251825,29.973205,37.60439,2,,3,2,1,2,86,2,2,1,85.250464,5
6e32df71,12/25/1606 11:52 AM,8/2/1609 11:33 PM,2,91.545562,18.814039,123.753844,100.973832,67.308348,2,2,2,3,1,2,141,3,,,29.220991,5
6e32dfce,7/28/1605 12:54 PM,4/11/1608 7:34 PM,2,61.750262,99.322547,7.223364,80.751,24.543915,2,3,3,4,1,2,61,3,2,1,110.084993,5
6e32e03f,8/28/1603 9:13 PM,12/19/1607 1:14 AM,2,,,77.021396,71.737989,34.528859,1,3,2,2,1,2,74,2,4,1,,5
6e32e05e,10/21/1606 5:30 AM,11/23/1611 4:11 AM,2,3.28369,2.380737,,,44.415439,2,,4,4,1,2,158,2,4,1,13.380649,5
6e32e09a,10/4/1603 10:58 PM,3/11/1610 5:11 AM,2,14.154017,96.526105,26.60351,7.831871,57.399245,2,4,3,2,1,1,63,2,3,,107.463724,5
6e32e0ac,10/12/1600 12:25 AM,10/20/1611 4:11 AM,1,28.272188,18.866697,3.410371,121.032333,62.071921,2,2,4,4,2,2,141,1,2,1,29.576239,5
6e32e0f4,4/25/1606 7:12 PM,4/7/1609 10:54 PM,2,121.087277,35.056627,,107.081271,31.137308,1,3,3,3,1,2,125,2,2,1,45.767134,5
6e32e118,11/8/1605 12:19 PM,2/14/1610 5:13 AM,2,21.345806,8.111571,,166.417776,18.396303,2,4,2,2,1,2,152,2,2,1,18.391961,5
6e32e14a,5/27/1602 12:40 PM,12/18/1610 4:31 AM,2,50.332353,60.530483,,228.579437,14.265742,1,2,3,4,1,2,99,2,4,1,71.041956,5
6e32e155,8/19/1606 7:42 AM,7/26/1607 3:18 AM,2,101.462759,31.477512,51.977688,180.53588,27.031682,2,4,2,3,1,2,129,2,2,1,41.493926,5
6e32e180,11/16/1606 3:50 PM,7/27/1610 7:29 PM,2,25.68589,34.770452,,50.708625,62.090418,2,3,4,2,1,2,125,2,2,1,44.802523,5
6e32e1d7,5/3/1603 5:34 AM,1/7/1609 10:54 AM,2,109.511841,0.474623,64.785294,77.75597,35.123289,,2,2,3,1,2,160,2,4,1,10.620498,5
6e32e206,7/27/1606 3:59 AM,2/17/1607 12:48 PM,2,24.865816,83.294533,92.742725,173.034508,37.948318,2,2,3,2,1,2,77,2,2,1,93.766906,5
6e32e2c0,3/23/1605 4:11 PM,10/3/1612 10:30 AM,2,37.25808,59.812304,56.394737,169.530586,23.603426,2,4,4,2,1,2,100,2,3,1,70.127197,5
6e32e2c2,6/7/1602 5:22 AM,12/21/1610 7:37 PM,2,,34.730682,,37.717016,1.496976,2,4,4,3,1,2,125,2,2,1,44.956476,5
6e32e2dd,5/21/1602 8:13 AM,7/20/1607 6:49 AM,2,51.251841,33.632522,,102.828682,9.640235,2,4,3,4,1,2,126,2,3,,44.021989,5
6e32e2fb,12/11/1605 6:58 AM,4/5/1607 12:41 AM,,3.265433,12.503042,58.489083,72.433359,38.173285,2,4,3,2,1,2,147,3,2,1,23.098439,5
6e32e36a,6/25/1605 4:34 PM,12/9/1612 8:33 AM,2,85.854713,13.728004,120.815048,32.353553,21.895086,1,4,2,4,1,2,146,2,,,24.482246,5
6e32e3de,2/19/1605 2:45 AM,10/21/1607 3:55 AM,,15.585331,10.268553,8.055578,41.060379,74.797838,1,2,3,4,1,2,150,2,2,1,21.203403,5
6e32e418,11/15/1602 9:28 AM,4/20/1607 2:52 AM,2,24.990223,39.266538,11.023367,189.711481,15.080418,2,,2,2,1,2,121,2,4,1,49.4103,5
6e32e427,10/28/1603 11:23 PM,10/18/1609 8:46 PM,2,53.492752,4.490988,16.061868,22.860784,14.013616,2,3,3,3,1,2,156,2,2,1,15.436892,5
6e32e481,12/20/1601 6:10 PM,11/4/1607 12:30 AM,2,,58.2598,43.87285,32.211512,38.165253,2,3,3,3,1,2,102,3,3,1,68.573286,5
6e32e4d1,4/7/1602 2:17 AM,7/28/1609 2:11 PM,2,5.24894,34.292934,117.92245,27.935027,44.555852,1,2,2,4,1,1,126,2,5,2,45.174547,5
6e32e58a,3/27/1605 11:33 PM,7/7/1612 8:31 PM,1,110.682797,105.353264,39.65492,123.522071,34.221689,,3,4,2,2,1,55,1,5,,116.155333,5
6e32e5f2,2/15/1601 1:48 AM,8/1/1611 3:23 PM,2,47.907402,123.692721,12.566831,8.912894,0.892699,2,3,3,4,1,2,36,2,2,1,134.560111,5
6e32e5f5,5/6/1606 6:18 PM,5/3/1607 6:35 PM,,6.087999,4.34194,20.67427,126.348611,17.67343,1,3,2,3,1,1,156,3,,2,14.916221,5
6e32e606,3/28/1601 2:52 PM,10/26/1611 9:15 AM,2,,40.360622,59.283589,75.922753,2.461086,2,4,2,4,1,2,120,2,3,1,50.964768,5
6e32e62c,9/7/1604 6:24 AM,9/10/1608 1:24 PM,,28.309103,19.031058,27.255596,52.387553,69.994502,1,3,3,2,1,2,141,2,4,,29.323945,5
6e32e66c,1/8/1603 1:52 PM,6/2/1612 8:33 AM,2,66.832671,32.424013,43.899359,186.717922,13.485478,1,2,2,3,1,2,128,2,5,1,43.071057,5
6e32e67a,6/4/1603 10:45 AM,11/25/1607 7:48 AM,2,9.403958,6.257354,,286.670561,77.679242,2,2,3,4,1,2,154,3,2,1,17.100919,5
6e32e6ae,6/11/1605 4:13 PM,1/4/1607 4:41 AM,2,49.750291,36.952659,47.540348,208.637201,10.277573,2,2,3,4,1,1,123,2,2,2,47.518772,5
6e32e6ba,12/20/1605 12:33 AM,4/16/1611 2:38 PM,1,5.598662,23.916567,78.598694,7.407331,69.756368,2,4,4,4,2,2,136,1,2,1,34.233407,5
6e32e6cf,8/15/1606 9:12 AM,6/13/1607 12:37 PM,2,98.972646,41.886808,33.498425,88.944716,0.119952,1,2,3,4,1,2,118,2,3,1,52.728849,5
6e32e6d4,10/1/1602 12:38 AM,9/6/1612 8:52 AM,2,,44.931725,54.228105,238.903692,15.511221,,3,,2,1,1,115,2,5,2,55.013599,5
6e32e720,6/21/1602 6:56 AM,3/11/1612 6:17 AM,2,,96.324696,3.485381,,21.266651,2,2,4,4,1,2,64,2,2,1,106.696799,5
6e32e739,9/16/1605 8:52 AM,10/17/1611 12:42 AM,,4.725802,34.315241,,92.5914,16.735599,2,2,3,3,1,1,126,2,4,,44.343802,5
6e32e9ae,10/15/1604 11:41 PM,7/27/1611 11:50 AM,1,14.756863,93.925618,29.001796,31.30514,62.807356,1,3,4,,2,1,66,1,2,2,104.703173,5
6e32ea63,4/12/1606 4:34 PM,8/20/1611 1:40 PM,2,41.163314,11.434829,52.152995,104.806991,63.773207,1,3,3,2,1,2,149,2,2,,21.961893,5
6e32ea98,10/2/1605 4:17 PM,5/5/1609 5:13 AM,,77.476403,59.052509,,22.702129,43.552088,2,3,3,2,1,2,101,2,3,1,69.618768,5
6e32eabb,3/8/1606 11:15 AM,9/10/1612 8:45 PM,2,51.91304,13.062294,34.416371,173.664177,23.051846,2,3,2,2,1,1,147,2,,,23.732179,5
6e32eaf7,8/28/1606 3:42 PM,1/3/1608 1:28 AM,2,7.491755,33.475463,108.687667,,9.96808,2,3,,2,1,2,127,2,4,,44.284984,5
6e32eaf9,4/7/1605 12:48 AM,7/14/1608 4:21 AM,2,45.623678,56.561741,10.411947,74.250189,33.837667,2,4,3,2,1,1,103,2,2,,66.594351,5
6e32eb26,1/21/1606 6:16 AM,4/25/1612 9:41 PM,2,32.445305,49.333339,13.370883,32.307509,9.755566,2,,3,2,1,1,111,3,4,,60.135148,5
6e32eb99,4/13/1602 6:44 AM,7/12/1612 10:38 AM,2,17.802914,16.592422,89.095727,52.126074,10.165219,2,2,4,2,1,2,143,2,4,1,27.577321,5
6e32ebf0,9/10/1603 6:48 PM,4/6/1607 9:36 AM,,0.629824,51.135049,67.661768,276.20441,7.437694,2,2,4,2,1,2,109,2,3,1,61.690438,5
6e32ec8e,1/28/1600 12:50 AM,7/14/1612 11:29 AM,1,27.98236,111.855503,33.443974,23.515078,74.176042,1,2,3,2,2,,48,1,4,1,122.678477,5
6e32ed47,9/15/1605 1:36 AM,1/2/1612 6:32 AM,2,34.109249,85.097745,48.649484,,33.257159,2,,2,4,1,2,75,2,3,1,95.34606,5
6e32ed4c,3/9/1601 11:28 PM,10/13/1607 12:58 PM,2,47.59,5.09999,8.752068,224.743099,16.516514,2,3,3,4,1,1,155,3,,2,15.283669,5
6e32ed7e,4/15/1606 4:34 PM,5/26/1607 5:19 AM,1,0.046879,6.113238,6.866779,116.057344,35.374308,2,3,2,3,2,2,154,1,5,1,16.203347,5
6e32edcf,9/5/1603 12:17 PM,4/27/1612 5:44 PM,2,62.091317,7.123997,58.517018,108.78135,41.336102,1,4,2,2,1,1,153,2,4,2,17.974588,5
6e32edf3,9/23/1602 10:26 AM,7/21/1608 2:25 PM,1,,26.875535,9.367156,54.002863,6.952023,2,,2,3,2,2,133,1,5,1,36.903244,5
6e32ee03,10/15/1605 6:12 AM,8/11/1611 6:29 PM,1,73.800335,41.365098,,85.289882,27.489521,2,3,2,4,2,2,119,1,2,1,52.191561,5
6e32ee4e,6/17/1601 2:24 PM,6/9/1608 2:31 PM,2,,26.324713,50.44205,40.822925,25.763825,2,4,3,2,1,2,134,2,2,1,37.164748,5
6e32ee6c,9/19/1602 3:47 AM,2/3/1611 11:50 AM,,41.820476,56.887309,37.415695,20.926487,6.742684,2,2,2,3,1,1,103,3,2,,67.014646,5
6e32eeac,1/25/1606 5:30 AM,11/9/1607 1:33 PM,2,1.675796,104.474891,19.494657,67.036426,48.86898,2,4,3,4,1,1,56,3,5,2,115.125479,5
6e32ef4e,6/4/1605 8:26 AM,4/11/1607 1:48 AM,,56.951534,7.062033,2.628975,94.645242,41.716757,2,2,4,2,1,2,153,2,4,1,17.448629,5
6e32ef50,1/19/1603 5:21 AM,10/15/1607 5:57 PM,2,31.930696,15.616384,10.019841,138.262087,24.808624,1,4,2,4,1,2,144,2,4,,25.888079,5
6e32efb8,1/11/1600 1:35 PM,9/16/1611 2:11 AM,2,99.50392,3.857468,65.372786,121.274939,15.537913,1,3,3,2,1,2,156,2,2,,14.822806,5
6e32f013,11/20/1601 4:39 AM,11/7/1608 12:57 AM,2,,,130.275401,52.811333,1.862994,,2,2,3,1,2,74,3,5,,,5
6e32f051,9/1/1604 3:31 PM,12/14/1612 9:43 AM,2,34.305846,73.828388,72.881383,149.697645,16.998249,1,3,3,3,1,2,86,2,2,1,84.387191,5
6e32f05e,12/8/1600 5:31 PM,12/17/1612 9:51 PM,2,12.931277,55.448157,114.881326,124.799791,22.590793,1,3,3,2,1,,105,3,2,1,65.639896,5
6e32f0c4,8/26/1603 5:39 AM,8/25/1610 6:30 AM,2,37.394411,42.732809,120.261463,,7.890463,1,2,2,3,1,2,117,3,4,,53.335472,5
6e32f12f,5/2/1606 9:50 PM,5/5/1611 9:49 AM,,11.143165,40.381907,81.277566,44.220207,41.903088,2,4,3,,1,1,120,3,,,50.926313,5
6e32f186,9/25/1601 7:10 AM,5/1/1609 11:22 AM,2,,6.611097,37.039044,8.543643,26.512343,2,4,4,3,1,2,153,2,4,1,16.672076,5
6e32f1c5,9/25/1604 4:51 AM,7/2/1608 3:24 PM,2,24.88411,48.653828,130.15155,50.933182,27.085966,2,2,2,2,1,2,111,3,2,,59.4446,5
6e32f1e0,6/28/1605 12:47 AM,6/5/1607 6:30 AM,2,103.637511,71.762289,86.470474,157.106108,41.114003,2,2,3,2,1,2,88,2,2,1,82.101467,5
6e32f244,6/2/1604 4:54 PM,6/21/1610 9:45 PM,,17.865988,25.760185,,9.750557,25.681428,2,,2,4,1,2,134,2,2,1,36.556317,5
6e32f261,7/27/1603 9:16 PM,3/10/1610 5:10 PM,2,21.206433,92.679398,,88.340474,35.301967,2,4,2,2,1,2,67,2,2,,103.417112,5
6e32f2f9,9/16/1601 4:16 PM,3/21/1611 5:17 PM,2,,15.298304,68.851905,172.020852,68.390114,2,2,2,3,1,2,145,2,5,1,26.074206,5
6e32f34d,6/11/1605 8:31 PM,6/22/1607 9:10 AM,1,17.048965,19.802516,40.508662,66.870022,25.515808,2,2,3,4,2,2,140,1,2,1,30.360642,5
6e32f380,7/15/1600 12:13 PM,9/5/1609 11:41 PM,2,95.801782,55.830266,76.902276,146.159522,82.211494,2,3,3,2,1,2,104,3,3,1,66.56435,5
6e32f396,1/19/1606 7:43 AM,6/17/1609 8:27 PM,2,17.688412,42.715114,,70.029027,37.163155,2,,2,4,1,2,117,2,2,1,53.684402,5
6e32f443,7/16/1605 8:14 PM,10/23/1608 12:53 AM,2,1.328436,10.763382,92.547402,52.164175,7.896938,1,3,4,4,1,2,149,2,2,1,21.184049,5
6e32f4ba,11/1/1606 9:34 PM,5/5/1609 6:39 AM,2,16.714726,37.908496,141.773947,127.528418,54.838768,2,4,4,2,1,2,122,2,2,1,48.861504,5
6e32f4ca,11/26/1605 10:36 PM,12/19/1610 3:24 AM,2,16.391016,38.174134,31.556791,183.221299,12.582465,2,3,4,,1,2,122,2,2,1,48.962715,5
6e32f50c,5/20/1606 1:11 AM,9/4/1610 12:16 PM,2,127.997341,15.700684,88.828905,93.199306,27.768581,1,4,3,4,1,2,144,2,2,1,25.873288,5
6e32f52f,10/19/1603 2:29 AM,8/27/1610 2:42 PM,2,8.701053,,17.172748,120.065059,2.015544,2,3,,4,1,2,74,2,2,,,5
6e32f562,3/12/1601 8:18 PM,5/3/1611 3:33 PM,2,,17.821019,30.596086,183.90514,55.684618,2,3,4,3,1,2,142,2,,,28.012601,5
6e32f601,12/10/1603 6:31 PM,1/18/1610 2:39 PM,2,97.388887,43.150063,41.304949,41.97815,77.604155,2,3,2,3,1,2,117,2,5,1,53.577862,5
6e32f614,6/21/1603 5:27 PM,9/3/1610 11:53 PM,2,106.731061,46.73477,100.856521,143.75087,50.194117,2,2,2,4,1,2,113,2,2,1,57.666298,5
6e32f68f,6/25/1605 11:42 AM,11/13/1607 11:59 PM,2,70.314789,4.765472,67.374338,27.452209,55.901446,2,3,3,4,1,2,155,2,2,1,15.533704,5
6e32f6a3,5/26/1601 1:45 PM,3/13/1612 11:52 AM,2,16.048008,72.699014,27.80781,49.612767,1.592424,2,,3,3,1,2,87,2,2,1,83.177119,5
6e32f6cc,7/1/1600 4:46 PM,6/14/1608 12:13 AM,2,70.906307,109.897138,58.067793,154.999769,15.168378,,3,4,4,1,2,50,2,,1,120.184937,5
6e32f6f1,7/9/1600 5:54 AM,1/1/1612 11:35 AM,2,63.424343,84.515896,103.811278,17.187292,42.791232,1,3,3,2,1,2,75,2,3,,95.402392,5
6e32f724,8/3/1602 5:22 PM,9/14/1609 11:26 PM,2,20.039817,68.715442,50.231007,79.495927,3.271062,1,4,3,3,1,2,91,2,3,1,79.029266,5
6e32f782,2/7/1605 8:21 AM,4/5/1612 7:18 PM,2,114.746025,37.225589,49.893185,114.152437,32.894653,2,2,2,2,1,2,123,2,5,1,47.888082,5
6e32f78c,11/26/1602 11:24 PM,10/21/1610 10:21 AM,2,92.527216,2.42784,25.662891,225.108462,3.697768,,,4,2,1,2,158,2,2,1,13.070412,5
6e32f7c2,11/22/1600 3:56 AM,1/19/1611 12:35 PM,2,10.857842,6.36827,3.570363,70.93756,24.230486,2,3,4,2,1,2,154,2,4,1,16.584712,5
6e32f832,1/5/1600 9:27 PM,9/12/1607 10:35 AM,2,,82.528576,3.861668,147.474129,15.078291,2,4,3,4,1,1,77,3,2,2,93.396031,5
6e32f9c0,6/16/1605 5:56 PM,2/18/1608 4:26 AM,2,,22.706582,64.169977,57.66072,66.685461,2,4,4,3,1,2,137,2,2,1,33.168154,5
