House ID,Build Date,Priced Date,Garden Space,Dock,Capital,Royal,Guarding,River,Renovation,Dining Rooms,Bedromms,Bathrooms,Visit,Sorcerer,Blessings,In Front,Location,Holy Tree,Distance from Knight's house,Builder
6e32d91a,2/9/1606 12:15 PM,12/18/1610 8:49 PM,2,12.828241,47.138302,17.062045,101.672313,19.732327,2,4,3,4,1,2,113,2,2,1,57.838824,2
6e32d921,10/7/1600 12:25 AM,2/2/1612 2:43 PM,2,16.605842,,38.714265,80.775316,7.61442,2,3,2,4,1,2,74,2,3,1,,2
6e32d963,6/19/1603 12:12 PM,6/18/1612 6:43 PM,2,6.631742,20.768324,66.136086,67.348526,13.069808,,4,2,3,1,2,139,3,3,1,31.197005,2
6e32d993,10/22/1603 2:31 PM,2/11/1607 1:13 PM,,20.688596,49.57937,102.197665,126.627802,68.923227,2,4,2,2,1,2,110,2,4,1,60.297572,2
6e32d996,12/6/1606 3:43 PM,4/4/1609 9:38 AM,2,47.469119,67.049289,76.767081,51.025327,50.46156,2,3,4,4,1,2,93,2,3,1,77.567823,2
6e32d9af,10/27/1603 7:27 AM,10/8/1607 2:50 AM,2,52.727947,70.596952,30.714916,290.83451,10.842686,2,3,3,3,1,,89,2,2,1,81.345367,2
6e32d9d8,6/25/1603 8:22 AM,11/1/1607 10:18 PM,1,93.416404,18.732647,34.367786,50.510047,35.809271,1,3,3,,2,2,141,1,2,1,29.351704,2
6e32da23,5/10/1601 3:43 AM,8/5/1612 3:16 PM,2,43.638304,69.709337,29.116799,36.093504,77.554753,2,2,4,4,1,2,90,2,3,1,80.091511,2
6e32da73,9/4/1604 3:47 AM,11/20/1611 7:34 AM,2,7.119098,20.626745,32.952341,48.869311,23.359018,2,4,3,2,1,2,139,2,2,1,31.522958,2
6e32da7c,4/23/1603 4:30 PM,8/16/1607 8:31 AM,2,,56.015925,67.088402,102.950463,28.082878,1,4,2,4,1,2,104,2,5,1,66.152331,2
6e32db43,5/28/1605 5:56 AM,12/17/1610 4:42 AM,2,56.812196,4.512279,5.407684,63.667991,65.815086,2,2,3,4,1,2,155,3,2,,14.910337,2
6e32db4d,8/18/1600 12:54 AM,8/9/1612 3:47 PM,1,,80.082055,74.317359,97.712856,27.651986,2,4,3,4,2,1,80,1,,,90.209485,2
6e32dba0,7/25/1604 7:51 PM,2/8/1612 8:18 PM,,5.551145,0.253109,90.4236,49.910087,44.011662,2,3,4,3,1,2,160,2,,,10.658193,2
6e32dc2c,12/27/1601 1:55 AM,6/1/1610 8:10 AM,2,30.800646,103.545614,112.358131,83.828707,20.856306,2,3,2,4,1,2,56,2,4,1,114.010472,2
6e32dc42,6/2/1606 11:47 PM,3/14/1611 9:38 AM,2,75.033781,1.113646,88.441438,110.458614,8.954848,2,,4,4,1,2,159,2,5,1,11.169894,2
6e32dc94,9/2/1602 5:49 PM,4/22/1609 3:58 AM,2,22.173792,8.860006,41.135804,101.925441,1.730575,,4,4,3,1,,151,2,5,1,19.383511,2
6e32dca5,1/26/1603 1:59 PM,8/16/1608 2:26 AM,2,60.879041,1.659661,67.89876,47.280445,40.830205,2,3,2,3,1,2,158,2,3,1,12.05257,2
6e32dd0e,8/13/1606 5:26 PM,7/14/1607 7:59 PM,2,44.973321,71.493236,,141.328075,49.445486,2,2,4,2,1,1,89,3,5,2,81.691331,2
6e32dd6b,6/3/1601 8:24 AM,5/8/1608 4:31 AM,2,58.94151,58.967951,,107.079297,47.042505,2,3,2,,1,2,101,2,3,,69.466355,2
6e32dddc,5/13/1604 2:21 AM,2/28/1608 6:15 AM,2,62.394538,20.983094,59.543432,234.581578,27.895642,2,,3,2,1,2,139,3,2,1,31.628403,2
6e32de06,10/12/1603 1:48 AM,12/3/1607 9:36 AM,,22.739259,53.946263,,156.124355,27.236118,2,4,3,2,1,1,106,2,3,2,64.107349,2
6e32de23,9/28/1605 10:32 PM,1/28/1609 6:48 AM,1,,44.806463,30.240969,72.82268,45.037452,2,4,3,4,2,,115,1,5,1,54.950646,2
6e32de4f,4/14/1602 5:45 PM,7/7/1608 2:56 AM,2,122.591678,129.548822,78.040429,169.930289,15.436454,1,4,3,4,1,2,30,2,,1,140.062647,2
6e32dec8,7/4/1605 8:25 AM,9/7/1607 2:45 AM,2,12.899278,,46.633374,0.222661,18.147928,,4,3,2,1,2,74,2,2,1,,2
6e32ded8,12/13/1600 6:25 AM,3/5/1607 2:21 AM,,27.956554,104.706045,9.867111,93.400741,80.406139,2,4,4,3,1,2,55,3,2,,114.922522,2
6e32dee6,6/19/1604 7:52 AM,1/27/1609 3:50 AM,,2.297552,50.161642,65.603523,33.497109,5.800467,2,4,3,4,1,2,110,2,3,1,60.448591,2
6e32df06,8/11/1602 5:43 AM,8/19/1612 2:59 PM,2,8.772787,63.363182,5.628835,42.179279,39.408819,2,2,4,4,1,2,97,3,3,1,73.612785,2
6e32df4c,1/2/1606 4:19 PM,3/25/1609 5:22 PM,2,5.919035,45.210245,55.082367,114.392403,44.471638,2,3,3,4,1,2,115,2,2,1,56.055162,2
6e32dffe,1/17/1603 1:11 AM,12/1/1607 3:57 AM,2,16.86834,38.522791,16.305269,110.73969,34.480507,2,2,4,4,1,2,121,2,4,1,49.190596,2
6e32e177,12/28/1606 12:19 AM,10/7/1611 5:32 AM,2,30.45763,38.375551,28.460958,48.217242,42.77915,2,3,4,4,1,1,122,3,5,2,48.575102,2
6e32e1c4,11/19/1600 9:53 PM,12/24/1612 11:34 AM,2,120.70919,17.238657,0.15569,13.021312,2.282155,2,4,2,4,1,2,143,3,3,1,27.990346,2
6e32e1d0,6/7/1602 1:49 PM,10/2/1611 6:55 AM,2,80.332734,63.187085,,285.894028,60.1797,1,3,3,4,1,1,97,3,,2,73.864515,2
6e32e21f,6/12/1604 10:17 PM,9/5/1609 3:39 AM,1,57.172813,73.918656,72.97432,22.434104,22.10452,2,4,4,3,2,2,86,1,4,1,84.869243,2
6e32e27c,6/28/1605 1:29 PM,8/20/1611 10:49 PM,2,7.190817,34.029464,83.742524,91.732283,30.541406,2,3,4,4,1,2,126,3,3,1,44.45092,2
6e32e27f,9/12/1602 2:27 AM,8/22/1611 2:56 PM,2,55.616082,0.41537,30.486865,221.051985,41.79271,1,4,2,,1,2,160,2,2,1,11.305991,2
6e32e2be,10/10/1605 8:34 PM,8/20/1612 7:14 AM,2,7.564851,30.446671,20.28257,25.712506,32.141198,2,4,3,2,1,2,130,2,2,,41.257991,2
6e32e30c,6/3/1606 4:50 PM,12/10/1607 12:55 AM,2,60.350477,16.864651,4.821318,111.175959,18.955157,2,4,4,3,1,2,143,2,2,1,27.692074,2
6e32e314,11/25/1600 5:38 AM,8/8/1612 10:16 PM,2,48.597633,106.532086,41.726171,192.268654,19.188394,2,,4,3,1,,53,2,3,,117.104315,2
6e32e32e,6/22/1605 6:37 PM,9/27/1608 2:53 AM,1,54.37833,33.516723,51.442051,8.294046,10.664012,2,3,3,4,2,2,126,1,4,1,44.495088,2
6e32e37a,6/9/1605 11:59 PM,5/26/1607 7:11 AM,2,13.274752,43.972796,,140.98697,41.439118,2,2,2,2,1,2,116,2,2,1,54.553868,2
6e32e3ae,9/6/1601 5:37 AM,2/14/1608 12:24 AM,1,63.911857,,47.019107,121.567526,67.887527,2,3,3,2,2,1,74,1,2,2,,2
6e32e430,9/25/1605 1:34 AM,6/4/1607 8:57 PM,,1.942555,11.28696,41.028048,167.577461,7.677953,1,3,4,3,1,,149,2,3,1,21.829721,2
6e32e44f,8/7/1606 1:28 PM,10/3/1612 11:57 PM,2,39.975124,39.880783,55.456087,243.028002,37.417619,2,,2,2,1,2,120,2,5,,50.235695,2
6e32e462,9/24/1603 3:23 AM,5/9/1612 12:34 AM,,,19.519143,69.221477,66.105074,67.468782,2,4,3,2,1,2,140,2,3,1,29.902873,2
6e32e4ab,2/24/1605 3:21 AM,11/26/1609 10:19 PM,1,36.59332,15.892394,,158.486767,9.462422,1,2,4,4,2,2,144,1,2,1,26.576084,2
6e32e4c6,1/25/1604 9:28 PM,5/12/1608 5:48 AM,2,128.798071,,88.607297,5.873084,91.218333,2,2,3,4,1,2,74,2,2,1,,2
6e32e4ee,7/22/1605 12:37 PM,8/14/1612 4:28 AM,2,18.839765,44.72563,80.622622,46.942896,35.238289,2,4,3,3,1,2,115,3,2,,55.4282,2
6e32e564,11/20/1602 3:52 AM,9/10/1612 6:26 AM,,15.917531,17.609574,37.272716,171.313833,17.327612,2,3,,2,1,2,142,2,2,,28.254569,2
6e32e56c,5/14/1604 10:55 AM,10/12/1608 7:29 AM,2,,117.365452,141.676353,125.05952,7.903503,2,4,2,2,1,2,43,3,,1,127.967207,2
6e32e5db,1/23/1606 6:35 PM,4/28/1612 7:25 PM,2,49.364135,77.264506,11.758868,215.890094,42.334252,2,3,3,2,1,2,83,3,3,,87.890389,2
6e32e61c,5/27/1600 1:21 AM,3/27/1609 3:17 PM,2,78.419678,54.406936,55.278848,108.055606,50.610885,2,2,4,2,1,2,106,2,5,1,64.694941,2
6e32e63a,2/8/1602 3:24 PM,8/2/1608 2:14 PM,2,3.696431,13.528096,86.492574,74.517903,27.335863,2,3,2,3,1,2,146,2,4,1,24.048544,2
6e32e64d,3/11/1605 9:18 AM,9/20/1609 3:29 AM,2,81.763736,20.593871,46.877694,197.285185,35.889594,2,2,4,2,1,2,139,2,,1,30.859466,2
6e32e653,1/25/1605 8:15 PM,8/3/1609 5:24 AM,2,55.242123,48.845935,82.286358,135.734476,78.734148,2,4,4,3,1,1,111,2,2,1,59.527295,2
6e32e68d,1/16/1601 9:38 AM,12/3/1611 5:13 PM,2,28.193331,28.798413,79.954961,99.791069,5.960254,2,3,3,2,1,1,131,2,4,,38.823495,2
6e32e6a7,8/11/1604 3:29 PM,5/23/1612 6:24 AM,2,49.584723,37.646279,22.270358,56.970556,48.785006,2,2,3,4,1,2,122,3,2,,48.197646,2
6e32e6ac,2/15/1604 5:43 AM,8/7/1608 12:48 AM,2,14.636899,66.453293,34.869643,39.111984,23.217796,2,2,4,3,1,2,94,2,3,,77.214942,2
6e32e7cd,6/11/1603 5:43 AM,8/23/1608 11:41 PM,1,55.316311,41.182737,44.718091,47.046581,0.512968,2,2,2,2,2,2,119,1,5,,51.959448,2
6e32e7d0,2/19/1600 10:41 AM,2/23/1610 7:31 PM,2,5.065048,4.9331,51.670536,28.581222,2.980904,2,4,4,,1,2,155,2,3,,15.218408,2
6e32e81c,6/13/1606 10:47 PM,2/11/1609 7:51 PM,1,82.69273,21.759283,,10.390584,2.116871,2,,3,3,2,,138,1,5,1,32.3649,2
6e32e82f,7/24/1601 6:22 AM,7/24/1612 3:59 PM,2,25.901413,29.286178,58.557357,80.862611,6.726363,2,2,2,2,1,2,131,3,2,,39.707838,2
6e32e84e,7/19/1606 9:23 AM,1/27/1607 6:10 PM,2,52.743373,83.520319,74.368595,6.871418,49.246838,2,2,4,4,1,2,76,2,3,1,94.06899,2
6e32e8a1,3/9/1604 5:26 AM,7/23/1609 6:56 PM,2,,7.968921,28.548213,36.994536,57.474626,2,2,4,4,1,1,152,2,4,2,18.364892,2
6e32e8c8,1/13/1606 4:42 AM,8/7/1608 1:42 AM,1,,107.164838,87.917857,236.205791,33.681962,2,4,2,4,2,2,53,1,3,,117.512941,2
6e32e8d0,9/16/1603 4:31 AM,3/2/1607 1:53 PM,2,41.553322,82.576688,72.404115,110.543936,28.108482,2,3,4,2,1,2,77,3,2,1,92.595505,2
6e32e8dc,4/7/1603 12:35 PM,3/4/1608 11:52 AM,,152.68962,0.212617,61.458529,33.599598,28.359329,1,2,2,2,1,2,160,3,5,1,10.695262,2
6e32e8f3,5/8/1600 8:45 PM,5/10/1607 3:55 AM,2,,52.489584,31.98613,58.61875,35.747972,1,3,4,2,1,2,108,3,,1,62.922134,2
6e32e907,8/19/1601 6:42 AM,9/16/1612 4:36 PM,2,65.893225,58.442368,62.733534,153.575318,5.800306,,3,4,2,1,2,102,3,5,1,68.741983,2
6e32e9b0,3/27/1606 5:25 AM,6/22/1608 5:18 PM,2,0.9611,2.914269,65.973983,124.126396,49.196182,2,,2,2,1,2,157,3,3,1,13.758127,2
6e32e9c7,3/15/1606 12:33 AM,2/7/1608 7:37 AM,,16.445532,91.445477,33.072379,37.547018,12.186584,2,2,4,4,1,,69,3,3,1,102.176576,2
6e32ea23,8/11/1602 4:24 AM,9/24/1607 4:47 PM,2,60.719291,70.563649,82.865509,16.602611,1.642775,2,3,2,2,1,2,89,2,4,,81.177559,2
6e32ea43,4/1/1602 9:29 AM,7/6/1608 12:55 PM,2,121.878065,119.051218,25.807427,186.984483,45.280216,2,3,4,2,1,2,41,3,2,,130.017272,2
6e32ea5b,3/2/1604 5:50 PM,5/9/1607 10:26 AM,2,33.656582,13.026459,58.862166,2.156675,26.427246,2,4,2,4,1,2,147,2,5,1,23.13644,2
6e32ea65,1/1/1600 6:28 PM,4/3/1608 6:35 PM,2,18.455331,33.644565,38.712389,51.05062,14.681373,2,4,3,3,1,2,126,2,4,1,44.587145,2
6e32ea70,3/4/1604 1:28 PM,5/14/1608 1:39 PM,,26.171685,39.935794,53.50909,8.968467,59.917787,2,4,,2,1,,120,2,2,1,50.644992,2
6e32ea8b,2/25/1602 1:17 AM,4/3/1611 8:16 AM,2,71.076016,15.943722,22.709803,153.471676,12.951753,1,4,2,2,1,2,144,2,2,1,26.847257,2
6e32eacf,11/8/1603 5:43 AM,3/13/1608 8:58 PM,2,32.253667,24.595222,,238.330097,24.561972,,4,4,3,1,1,135,2,2,1,35.567382,2
6e32eb2c,11/7/1602 1:45 AM,10/18/1611 1:13 PM,2,3.207099,40.75245,55.173238,155.152363,14.362454,,4,3,2,1,,119,3,4,,50.884525,2
6e32eb35,4/25/1602 3:17 PM,10/8/1607 4:53 AM,2,33.909989,95.059592,,112.489479,19.677894,2,4,4,2,1,2,65,3,2,1,105.602145,2
6e32eb7d,5/3/1603 8:12 PM,11/20/1607 11:50 AM,2,10.755805,19.713258,7.204818,75.359851,5.389052,2,4,,4,1,,140,2,2,1,30.308993,2
6e32eb83,5/11/1606 6:35 PM,6/9/1611 12:18 AM,2,59.633091,7.595429,37.839866,50.286022,11.872192,2,3,2,3,1,1,152,3,2,2,17.87039,2
6e32eb94,5/26/1600 5:40 PM,7/25/1610 2:35 AM,2,14.440855,11.645699,14.322561,166.678224,35.269784,2,3,2,3,1,2,148,2,2,1,22.129477,2
6e32ec18,12/1/1606 10:37 AM,9/7/1612 6:51 PM,2,46.944389,25.59225,52.351468,120.277,20.009553,,4,4,3,1,,134,2,5,1,35.599863,2
6e32ec2d,10/2/1600 8:16 AM,9/20/1609 1:15 AM,2,63.259564,38.22158,30.867095,170.583399,12.952472,2,2,2,2,1,1,122,2,5,,48.884594,2
6e32ec4b,7/18/1602 9:38 AM,10/6/1612 7:20 AM,,67.934219,38.603683,,22.180307,25.534975,2,4,2,4,1,2,121,2,2,1,48.835706,2
6e32ec6e,2/19/1601 9:30 AM,6/20/1607 3:23 PM,,40.383699,22.053163,37.461261,41.802314,10.057631,2,2,,3,1,2,138,2,,,32.56913,2
6e32ed1a,3/22/1600 8:49 AM,4/6/1609 10:50 AM,,,91.55362,18.869764,13.425417,20.627308,1,2,4,4,1,2,68,2,2,1,102.189603,2
6e32ed58,5/14/1606 7:37 AM,5/15/1610 5:50 AM,2,47.347427,11.314452,144.778341,,10.714298,2,3,4,2,1,2,149,3,3,1,21.77872,2
6e32ed8c,9/8/1605 5:34 PM,6/24/1610 7:34 AM,2,8.519713,51.85997,114.137318,171.906294,46.255759,2,3,3,2,1,2,108,2,5,,62.663583,2
6e32edae,10/22/1603 9:37 AM,12/17/1612 3:18 AM,2,23.583098,0.532586,50.81451,183.585369,31.085482,2,3,2,4,1,2,159,3,2,1,11.299855,2
6e32ee66,5/4/1601 9:54 PM,4/9/1609 7:49 AM,2,68.118073,44.768505,75.537953,39.422922,14.931175,,2,3,2,1,2,115,2,3,1,55.649636,2
6e32ee6f,6/18/1602 8:55 AM,9/10/1611 7:58 PM,2,30.341868,27.553397,35.064277,213.365518,21.518443,2,4,4,2,1,,132,3,2,1,38.411444,2
6e32ee84,12/27/1606 3:18 AM,2/4/1607 7:16 AM,2,,4.346157,51.681577,109.278974,26.748679,2,4,2,3,1,2,156,2,4,1,14.781891,2
6e32eea0,9/8/1600 11:12 PM,7/23/1608 7:15 PM,1,18.209859,69.713835,63.638,18.79247,15.02445,2,2,4,3,2,2,90,1,2,1,79.989272,2
6e32eef5,4/28/1602 4:29 PM,1/18/1612 7:38 PM,1,46.258165,102.127023,24.840407,170.46042,33.466661,2,2,3,4,2,2,58,1,,1,112.456105,2
6e32ef22,4/24/1600 10:57 PM,4/12/1609 5:47 PM,2,9.191396,61.23086,58.024609,82.769228,8.702351,,2,3,3,1,2,99,2,3,,71.470469,2
6e32ef25,12/15/1604 12:50 AM,2/3/1608 7:24 PM,,34.820103,,22.667145,84.542997,5.209709,2,3,2,3,1,2,74,3,2,1,,2
6e32ef7f,8/5/1605 7:51 AM,6/12/1611 1:12 AM,2,99.246381,77.09362,,67.245223,1.46115,2,3,3,2,1,2,83,3,2,1,87.649235,2
6e32efc1,4/18/1602 8:50 PM,9/5/1608 11:47 PM,2,39.528407,16.414682,,21.530952,32.111962,2,2,2,2,1,2,144,2,2,1,26.954142,2
6e32eff2,7/23/1605 7:41 AM,12/23/1607 12:15 AM,2,90.642429,22.729605,2.597696,208.35648,14.134983,2,2,4,4,1,2,137,2,5,1,32.993133,2
6e32eff6,5/16/1603 11:50 PM,2/18/1607 7:24 AM,2,16.173661,1.310458,57.15996,62.405241,54.046054,2,2,,2,1,2,159,2,2,1,11.600342,2
6e32f04e,9/15/1606 11:12 PM,9/10/1608 9:31 PM,2,,52.504372,42.874015,118.106434,26.450183,2,3,4,2,1,2,107,3,2,,62.593703,2
6e32f0a1,6/5/1600 2:48 AM,11/8/1612 1:13 AM,2,19.129633,17.844656,5.169963,125.162685,47.855338,2,,2,3,1,2,142,3,2,,28.365117,2
6e32f135,3/8/1600 10:23 PM,11/17/1612 8:56 PM,2,6.421106,11.266606,,71.190425,1.812034,2,2,4,4,1,2,149,2,3,1,21.685746,2
6e32f1ac,10/4/1605 6:13 PM,2/25/1611 3:41 AM,,50.973139,94.688393,134.761273,94.575924,35.09883,2,4,4,4,1,2,65,3,2,,104.760066,2
6e32f1ae,1/12/1600 3:31 PM,7/3/1611 7:53 AM,,11.118538,32.557197,7.761982,8.914706,1.907715,1,4,4,2,1,2,127,2,,1,42.620162,2
6e32f1cf,2/12/1606 6:54 PM,1/2/1608 10:27 AM,2,20.667007,,63.808543,97.570078,26.032603,1,3,2,4,1,2,74,2,4,,,2
6e32f208,12/6/1605 2:16 AM,4/25/1611 1:20 PM,2,123.30515,33.739566,44.077022,70.802443,27.270394,2,4,4,3,1,2,126,2,3,1,44.444959,2
6e32f22b,10/28/1604 1:24 PM,6/10/1607 4:11 AM,2,,86.299748,84.017845,30.793658,1.381261,2,,2,4,1,1,74,2,2,,96.72464,2
6e32f2d1,9/1/1602 1:49 PM,12/4/1609 9:25 PM,2,58.076488,30.10445,25.20947,34.505427,34.5486,2,3,4,3,1,2,130,3,2,,40.76949,2
6e32f30f,12/24/1603 2:55 PM,5/7/1611 7:21 PM,2,4.594674,26.445286,,11.955645,30.59777,1,4,4,4,1,2,134,3,2,1,37.141635,2
6e32f337,8/4/1606 12:17 AM,4/27/1610 1:26 PM,,87.632661,13.447302,15.354576,,22.095978,2,2,3,2,1,2,147,3,2,,24.057835,2
6e32f34f,8/10/1603 6:37 PM,3/18/1607 6:57 PM,2,66.844198,33.994206,89.127029,89.275189,3.391553,2,4,2,2,1,2,126,2,2,,44.110919,2
6e32f375,12/3/1605 2:46 PM,5/17/1608 6:40 PM,2,39.510875,8.926785,35.332665,108.135637,36.400833,2,3,4,4,1,1,151,2,,,19.610626,2
6e32f383,10/19/1600 7:23 PM,10/8/1609 8:15 AM,2,,71.623043,10.996493,42.20389,11.381756,1,3,4,4,1,2,88,2,2,1,81.990354,2
6e32f39c,1/6/1600 12:40 PM,2/21/1609 11:38 PM,,25.907191,33.536094,6.045132,226.419353,21.600576,2,,2,2,1,2,126,2,5,,44.432587,2
