House ID,Build Date,Priced Date,Garden Space,Dock,Capital,Royal,Guarding,River,Renovation,Dining Rooms,Bedromms,Bathrooms,Visit,Sorcerer,Blessings,In Front,Location,Holy Tree,Distance from Knight's house,Builder
6e32d37c,3/20/1604 10:13 AM,10/11/1608 9:49 AM,,14.985584,13.685564,135.334422,29.612606,3.020316,1,4,3,3,1,1,146,3,5,2,24.22428,6
6e32d37f,6/17/1601 12:28 PM,4/10/1612 12:58 AM,1,4.450618,67.988677,131.023051,30.234348,21.602362,2,4,3,4,2,2,92,1,4,1,78.924895,6
6e32d3c4,8/19/1604 2:12 AM,12/14/1610 10:10 PM,1,,1.915769,122.947722,61.654786,13.754069,,2,2,3,2,2,158,1,5,,12.694277,6
6e32d43c,2/8/1604 11:21 PM,1/2/1611 11:20 AM,2,2.691707,53.544587,38.146522,58.884537,56.383395,2,2,3,4,1,1,106,2,2,,64.205107,6
6e32d45b,12/28/1602 2:21 AM,10/12/1612 12:59 PM,2,41.02289,54.56546,46.579178,95.139166,10.562068,2,4,3,4,1,2,105,3,2,1,65.535891,6
6e32d4b6,12/20/1603 2:52 AM,1/20/1612 11:11 PM,2,4.796936,,116.446259,246.927413,0.981445,2,4,2,4,1,2,74,3,2,1,,6
6e32d4e7,2/18/1605 11:11 PM,10/25/1611 12:54 PM,2,27.84949,12.291261,25.359079,84.238978,35.922373,2,4,4,2,1,2,148,2,3,1,22.633008,6
6e32d506,11/16/1602 6:35 AM,9/22/1611 1:28 PM,2,,14.280275,6.322054,36.582445,0.997915,,2,3,4,1,2,146,3,3,1,24.771023,6
6e32d51a,10/20/1605 12:40 AM,3/2/1612 1:31 AM,2,14.747926,75.533444,122.838542,118.512619,88.252275,2,2,2,3,1,2,84,2,3,1,85.993143,6
6e32d59d,7/11/1600 7:10 AM,10/20/1612 5:47 PM,2,55.99921,69.945789,34.936662,22.861755,43.560268,2,3,4,,1,2,90,2,2,1,80.069753,6
6e32d67c,5/10/1605 4:52 PM,10/14/1610 11:58 PM,,24.193001,57.49343,39.921819,215.000957,47.424962,1,2,3,3,1,2,103,2,2,1,68.061396,6
6e32d6bc,6/21/1605 4:52 AM,5/19/1607 7:44 PM,2,15.588402,8.626605,37.989506,7.25803,69.651327,2,2,2,4,1,2,151,2,3,1,19.333749,6
6e32d6cd,1/23/1602 6:26 PM,8/3/1609 9:12 PM,2,45.53656,68.644931,43.686718,53.254211,21.101053,2,,2,,1,2,91,2,2,1,79.242311,6
6e32d7c1,1/21/1601 8:10 PM,5/9/1609 10:49 AM,2,22.743582,79.633481,75.881391,141.181546,16.322175,2,4,4,3,1,2,80,2,2,1,89.710856,6
6e32d7d2,4/8/1603 2:25 AM,12/23/1609 1:10 PM,2,81.570308,34.087951,61.094047,141.372681,27.566931,1,4,3,4,1,1,126,2,2,2,44.610888,6
6e32d874,1/18/1606 8:29 AM,2/10/1607 3:21 PM,2,2.651019,23.555994,56.144471,155.818078,17.045216,1,3,4,4,1,2,136,2,3,1,33.613932,6
6e32d8a8,5/20/1602 11:26 PM,9/27/1611 3:51 AM,2,26.400855,42.292762,2.455109,47.911389,9.151318,2,4,3,4,1,1,118,3,,2,53.135147,6
6e32d8ed,9/25/1600 12:35 AM,10/28/1611 4:43 PM,2,126.49799,21.985977,26.882244,112.433773,26.592235,2,,3,4,1,2,138,2,5,1,32.731869,6
6e32d90a,10/22/1604 1:40 AM,11/19/1607 3:50 AM,2,62.157001,,59.258784,128.013129,89.146712,,,3,4,1,2,74,2,2,1,,6
6e32d91e,4/6/1600 2:29 AM,7/1/1607 12:31 PM,2,76.001541,,68.048753,42.194684,8.778772,2,2,4,2,1,,74,2,3,1,,6
6e32d95c,9/4/1601 6:31 AM,9/20/1608 4:50 AM,2,35.633888,33.924334,18.498101,118.375215,2.871158,2,4,3,2,1,1,126,3,2,2,44.15867,6
6e32d9db,1/22/1600 12:25 AM,1/21/1610 7:16 AM,,119.679816,65.859558,,114.019251,13.508412,2,,2,3,1,2,94,2,2,,76.535456,6
6e32d9de,8/28/1601 9:39 PM,5/26/1611 3:26 PM,2,24.304009,,122.64773,41.536697,88.064866,1,2,4,2,1,2,74,2,2,1,,6
6e32dab0,5/16/1603 12:33 AM,12/2/1612 2:22 AM,2,11.130731,55.943585,22.391817,92.748548,29.053277,2,2,2,3,1,2,104,2,2,1,66.405347,6
6e32db10,3/22/1600 8:27 PM,4/12/1610 2:24 AM,2,50.599471,37.246616,97.681616,42.765338,18.040821,2,3,2,,1,1,123,2,2,2,48.143457,6
6e32db22,9/11/1601 3:10 PM,11/18/1612 7:55 PM,2,11.737205,39.828172,20.903606,71.371263,11.116614,2,3,4,4,1,2,120,3,,,50.268178,6
6e32db6b,1/15/1606 4:40 PM,2/10/1608 7:58 PM,2,19.167887,34.253133,74.910134,26.162516,23.890231,1,2,3,2,1,1,126,2,5,2,45.024446,6
6e32db86,9/13/1606 10:26 PM,7/7/1610 11:31 PM,2,20.824222,9.119068,13.379529,227.457413,65.505029,2,4,4,4,1,2,151,2,,,19.395144,6
6e32dc8d,9/2/1606 9:48 PM,2/18/1608 9:58 PM,2,127.633174,59.608452,57.764741,199.356027,5.63432,2,,2,3,1,2,100,2,4,1,69.988483,6
6e32dca9,5/27/1601 5:16 AM,9/24/1611 3:14 PM,2,103.734699,51.653393,14.561748,258.799136,37.361896,1,3,4,2,1,2,108,3,2,1,61.978342,6
6e32dcaf,1/14/1601 1:50 AM,12/28/1607 8:13 AM,2,36.60685,115.407994,35.466323,47.728306,40.923219,1,2,3,2,1,2,45,2,2,1,125.850129,6
6e32dd0b,12/4/1605 3:39 PM,8/28/1612 3:18 AM,2,17.300105,14.173501,2.253924,219.212159,33.035101,2,3,3,2,1,2,146,2,2,,24.454434,6
6e32dd13,6/24/1603 5:41 PM,6/18/1610 2:26 AM,2,26.229021,126.125142,5.719577,17.06922,29.868447,2,,2,2,1,2,34,2,3,1,136.174477,6
6e32dd28,7/19/1600 10:41 PM,12/8/1612 10:32 AM,2,42.889293,82.026003,38.97284,202.466866,25.026955,2,2,4,2,1,2,78,2,2,1,92.06972,6
6e32dd4d,5/25/1603 7:49 PM,6/14/1608 3:17 AM,2,104.933621,51.690694,37.690537,83.941474,8.530741,2,3,2,2,1,2,108,2,2,1,61.724174,6
6e32dd7f,2/16/1600 5:14 AM,4/8/1608 11:16 AM,2,120.094494,6.011409,32.696685,177.588967,56.566639,1,4,3,4,1,1,154,3,3,2,16.902872,6
6e32ddab,9/17/1600 12:28 PM,12/15/1611 7:42 PM,,16.194359,4.809182,43.513633,217.643509,7.53079,2,3,3,4,1,,155,2,4,1,14.928649,6
6e32ddce,7/14/1605 5:33 AM,6/2/1611 4:37 AM,,31.909766,54.470925,68.621482,41.845039,4.54305,2,4,2,3,1,,106,2,2,1,65.175868,6
6e32ddd3,8/17/1605 8:33 PM,4/28/1611 5:11 AM,2,8.872878,96.8609,43.6517,141.362278,52.352029,1,4,3,4,1,2,63,2,3,,107.092379,6
6e32de03,3/19/1603 8:10 PM,8/12/1610 6:25 AM,,92.666913,42.725823,27.920059,72.714849,6.557685,,2,3,3,1,,117,3,,,53.074742,6
6e32de2d,2/28/1600 7:21 PM,8/15/1612 4:52 PM,2,66.245755,4.870954,13.69124,72.97363,67.328627,,4,4,2,1,2,155,2,4,,14.929209,6
6e32de9f,5/9/1603 3:26 AM,2/24/1611 4:26 PM,,81.393986,24.977215,,65.263053,2.022772,1,3,3,4,1,2,135,2,2,,35.451205,6
6e32decc,9/19/1605 6:53 AM,2/2/1610 1:15 AM,2,4.538629,76.118785,,58.940231,8.503209,2,3,4,3,1,1,84,2,2,,86.815586,6
6e32df21,12/22/1606 7:26 PM,8/21/1607 3:29 PM,2,36.692502,22.641314,51.906977,184.113885,19.830071,2,4,2,4,1,2,137,2,2,1,33.590895,6
6e32df65,9/15/1605 2:19 AM,8/19/1610 9:39 AM,2,32.94086,16.879743,50.783865,29.49441,5.740071,2,4,3,2,1,2,143,2,2,1,27.37753,6
6e32df69,12/4/1606 7:59 PM,11/21/1611 12:50 AM,2,7.555241,8.859199,23.790297,14.284059,24.760757,1,2,4,2,1,2,151,2,2,1,18.896976,6
6e32df7c,3/4/1604 5:35 PM,3/10/1609 5:11 PM,2,2.744002,27.391873,49.93658,12.596562,11.970441,2,2,4,4,1,1,133,2,5,2,37.437986,6
6e32df8d,12/15/1600 7:41 AM,4/10/1608 10:50 AM,2,27.946228,69.647918,36.345992,27.298018,53.47342,2,2,,2,1,1,90,2,3,2,80.625456,6
6e32dfb2,8/10/1600 6:18 AM,1/11/1607 11:33 AM,2,,18.107803,22.756832,135.833223,2.322209,,4,2,3,1,2,142,2,2,,28.562066,6
6e32dfc2,11/19/1606 3:29 PM,6/28/1611 1:13 AM,2,21.871506,40.393235,77.440429,181.309504,79.488238,2,,3,2,1,2,120,2,4,1,50.647146,6
6e32e07e,5/10/1604 1:23 PM,3/21/1610 3:49 AM,2,55.469082,28.018593,87.314996,77.333139,40.464247,2,2,2,2,1,1,132,2,2,2,38.858909,6
6e32e125,10/26/1605 9:43 AM,8/2/1611 11:40 PM,2,53.193882,48.601153,12.726425,163.702548,23.056714,2,4,3,2,1,1,111,2,4,2,58.821086,6
6e32e165,7/11/1605 9:32 PM,4/8/1611 9:55 PM,2,91.473545,6.580569,21.559979,82.245773,56.427661,2,4,4,4,1,2,153,2,,1,17.08207,6
6e32e1a9,8/15/1603 9:14 PM,1/12/1612 5:23 AM,2,44.169048,35.110384,81.534205,174.867238,59.27384,2,4,4,2,1,1,125,2,2,,45.930111,6
6e32e204,7/18/1603 9:25 PM,4/7/1610 10:24 PM,,34.531246,75.470107,,118.60239,55.698317,1,3,2,2,1,2,85,2,2,1,85.899184,6
6e32e246,10/21/1603 9:27 PM,12/12/1609 5:40 AM,2,71.251335,48.36451,35.10013,135.420905,24.095955,2,2,4,2,1,2,112,2,3,1,58.750931,6
6e32e269,10/14/1603 3:26 PM,7/24/1611 11:38 AM,2,37.18293,109.068942,107.400275,148.772432,23.473131,1,2,4,3,1,2,51,2,4,1,119.6946,6
6e32e2cf,8/2/1606 6:18 PM,2/24/1609 12:26 AM,2,9.318867,60.226576,,28.28932,21.54275,2,3,2,4,1,2,100,3,2,,70.727354,6
6e32e34c,3/17/1601 12:11 PM,6/24/1611 4:51 PM,2,100.581198,86.17876,138.433054,28.13878,8.728873,2,2,4,,1,1,74,2,5,,96.402057,6
6e32e3ec,5/26/1601 6:43 AM,8/18/1609 11:25 AM,2,56.771353,50.915199,,18.560938,13.347383,2,3,2,2,1,2,109,3,2,1,61.541699,6
6e32e432,5/9/1601 9:54 PM,11/13/1609 12:29 PM,2,108.382542,49.776413,44.778853,89.012879,40.026975,1,2,4,3,1,2,110,2,2,1,60.394071,6
6e32e446,2/20/1604 3:56 AM,11/24/1611 12:39 AM,2,6.006475,18.402389,4.901787,260.371046,44.034896,2,4,3,,1,2,142,2,2,1,29.037319,6
6e32e48c,7/15/1600 3:36 PM,1/28/1610 5:10 PM,1,63.257493,37.821212,,173.14919,47.187266,2,2,4,4,2,2,122,1,2,1,47.897229,6
6e32e4cb,3/3/1604 4:33 PM,9/2/1610 12:26 AM,2,13.80165,11.984667,39.36926,,17.417279,2,2,2,2,1,2,148,2,5,,22.648089,6
6e32e505,12/22/1600 10:33 AM,7/3/1607 4:20 AM,2,29.395823,14.630839,44.934655,96.962337,24.647286,2,4,3,4,1,1,145,2,2,2,24.808955,6
6e32e50a,12/22/1601 12:15 PM,11/18/1610 10:55 AM,2,11.963812,25.5775,,143.153042,49.273943,2,4,2,2,1,2,134,2,2,1,35.915687,6
6e32e545,9/10/1605 5:55 PM,10/4/1607 5:53 PM,,,12.73641,37.090363,39.377317,14.116446,2,4,2,4,1,1,147,2,2,2,23.204201,6
6e32e55f,2/20/1601 11:44 PM,4/27/1607 6:52 AM,2,17.519723,7.620384,63.389062,112.541274,0.014387,,2,2,3,1,2,152,2,2,1,17.642781,6
6e32e5c7,8/12/1600 11:42 AM,5/3/1609 6:21 AM,2,89.276503,38.788113,95.568105,134.463865,4.352132,,3,3,3,1,2,121,2,4,1,49.249748,6
6e32e604,12/20/1605 3:44 PM,9/21/1611 12:50 PM,2,40.553864,13.167629,40.828048,46.744057,51.350837,2,3,4,3,1,2,147,3,2,1,24.047361,6
6e32e648,10/22/1606 3:17 AM,3/26/1608 4:13 PM,1,117.33242,26.106027,3.476616,156.403462,18.657609,2,4,4,3,2,1,134,1,2,,36.458239,6
6e32e65a,8/5/1606 9:25 AM,10/13/1609 11:20 AM,2,62.829788,9.523525,52.107285,144.201751,48.825431,2,2,2,3,1,2,150,2,2,1,20.386341,6
6e32e691,7/22/1602 5:56 PM,9/15/1610 5:31 AM,2,57.504206,15.898658,56.988646,41.611529,82.434629,2,4,4,3,1,2,144,2,2,1,26.006187,6
6e32e6c5,10/23/1603 3:28 AM,8/24/1610 5:34 AM,2,89.907219,108.865418,90.84447,120.626399,26.817486,2,3,3,3,1,2,51,3,2,1,118.943302,6
6e32e6e8,9/18/1602 4:14 PM,5/17/1611 8:12 AM,2,76.566904,,,37.843033,7.207417,2,4,3,3,1,2,74,2,,1,,6
6e32e72c,7/3/1600 2:42 AM,2/12/1607 12:19 PM,2,50.126136,33.875881,,89.319495,30.101744,2,2,2,2,1,2,126,3,2,1,44.699726,6
6e32e75c,8/15/1603 10:21 PM,12/10/1607 8:29 PM,2,90.304101,76.402976,63.181048,37.878546,33.159112,2,4,4,3,1,2,84,3,3,,86.500696,6
6e32e771,5/6/1603 6:24 PM,10/15/1608 7:31 PM,2,28.807823,10.793032,39.072733,257.255474,20.974999,2,4,3,2,1,2,149,2,2,,21.058709,6
6e32e7a9,9/16/1601 7:10 PM,2/6/1612 7:11 AM,2,47.585675,27.634018,8.537869,57.631633,30.976409,1,2,3,2,1,2,132,2,,1,37.960576,6
6e32e7c7,10/13/1606 4:28 AM,7/9/1612 4:31 AM,2,6.663836,7.446722,72.360037,65.116293,52.815935,2,3,3,,1,2,153,2,3,1,18.109474,6
6e32e7da,5/2/1604 8:56 AM,4/15/1612 5:48 PM,,7.543351,37.972107,,110.090685,30.882864,2,3,4,,1,2,122,2,,1,48.379748,6
6e32e7e1,4/5/1600 8:20 AM,2/1/1611 1:19 PM,2,32.106169,75.219263,69.418637,180.227995,10.148316,,3,3,3,1,2,85,2,2,1,85.329954,6
6e32e892,7/9/1603 6:50 PM,7/20/1608 1:50 AM,1,,18.924276,,1.965818,25.213027,1,4,4,4,2,2,141,1,2,1,28.962524,6
6e32e8fe,3/11/1604 4:25 PM,7/26/1612 10:49 PM,1,84.074106,97.834877,111.015388,167.507432,35.471842,2,2,2,4,2,2,62,1,5,1,108.454926,6
6e32e911,5/22/1602 9:41 AM,1/23/1611 3:24 PM,2,39.261504,56.787053,52.626324,179.679356,10.321822,2,2,4,2,1,2,103,2,5,1,67.175605,6
6e32e954,7/1/1602 9:35 AM,10/1/1609 6:24 AM,2,30.213546,22.370024,19.242548,173.825503,14.608053,2,2,,2,1,2,138,2,2,1,33.306536,6
6e32e969,3/7/1602 9:41 AM,9/24/1608 4:38 PM,2,,3.135677,,171.029652,3.779604,,4,,2,1,2,157,3,3,1,13.771191,6
6e32e9a0,3/2/1603 3:48 PM,2/4/1611 3:34 PM,2,28.366667,20.127897,,126.902785,45.122487,2,3,3,4,1,2,140,2,2,1,30.842373,6
6e32e9c3,7/19/1606 3:45 PM,1/11/1609 4:26 PM,2,33.989987,13.410436,105.313106,162.478286,3.157122,1,4,4,3,1,2,147,2,,,23.77588,6
6e32e9d4,9/28/1605 5:13 AM,9/24/1608 3:49 PM,2,22.965892,75.20337,,56.868596,9.621707,2,3,3,4,1,2,85,2,2,1,85.99594,6
6e32e9e9,1/5/1604 8:18 AM,5/16/1607 9:10 AM,,9.49051,64.282997,,93.633774,60.236618,2,4,3,,1,2,96,2,5,1,75.151723,6
6e32e9f8,12/15/1601 1:12 AM,5/9/1609 11:30 AM,2,122.265235,107.146687,37.192381,171.900899,30.95627,1,2,2,2,1,1,53,2,,2,117.454202,6
6e32ea16,1/3/1601 6:54 PM,6/13/1611 2:55 AM,2,35.403697,90.276856,62.955344,184.632593,1.045601,2,4,3,2,1,2,70,3,5,1,100.340742,6
6e32ea5e,9/2/1601 2:19 PM,4/3/1612 6:25 AM,2,19.496781,11.861941,122.237763,87.840144,7.094497,2,3,4,2,1,2,148,3,2,1,22.345241,6
6e32eabd,9/18/1602 2:44 AM,12/28/1607 6:47 AM,2,48.103503,23.387411,,83.156809,60.134623,2,3,4,4,1,2,137,3,3,1,34.000784,6
6e32eac9,8/17/1606 2:49 AM,3/24/1607 11:32 PM,,59.922225,96.083453,39.354809,44.113743,6.817006,2,4,4,2,1,2,64,2,2,1,107.059885,6
6e32eb15,5/8/1604 7:33 AM,1/3/1610 8:56 AM,2,72.671337,17.689244,7.563019,81.37946,28.582182,1,3,4,4,1,2,142,3,2,1,28.046371,6
6e32eb4b,3/9/1606 10:11 PM,8/3/1609 12:36 AM,2,60.357602,20.317718,21.454739,41.26004,6.605637,2,,3,4,1,2,140,2,2,1,31.24667,6
6e32eb8b,1/25/1600 2:26 PM,10/12/1607 5:22 AM,1,72.594317,25.90764,72.614796,82.920863,4.884645,2,4,4,2,2,2,134,1,5,,36.352568,6
6e32ebc8,10/11/1605 9:46 AM,12/4/1609 7:50 AM,2,13.569775,63.398108,,65.926448,45.009351,2,3,3,,1,2,97,2,2,1,74.185032,6
6e32ebec,2/9/1601 8:50 AM,11/27/1609 8:18 AM,2,148.964998,43.456615,0.4332,70.020094,22.591062,2,2,2,2,1,2,117,2,3,1,54.218801,6
6e32ebfc,4/23/1602 2:28 PM,7/16/1608 1:47 AM,2,107.992183,125.554797,20.805019,57.105791,34.010983,,4,4,4,1,1,34,2,2,,135.922783,6
6e32ec0a,2/21/1600 6:10 PM,4/6/1609 5:22 PM,2,2.833117,94.328956,,156.673605,16.427407,2,4,4,2,1,2,66,2,5,1,104.828669,6
6e32ec47,9/7/1601 2:16 AM,12/1/1611 9:47 AM,2,94.226267,8.822097,43.340626,93.81737,38.851191,2,2,3,3,1,1,151,2,,1,19.071448,6
6e32ec51,8/12/1604 11:38 PM,2/18/1607 10:57 AM,2,57.172889,19.206823,38.135102,,42.78151,2,2,2,2,1,2,141,2,3,1,30.17263,6
6e32ec93,2/6/1605 8:30 PM,1/12/1607 7:51 AM,1,28.477735,20.10289,52.399189,101.305345,89.514555,2,4,4,3,2,1,140,1,2,2,30.755398,6
6e32ecd8,2/26/1604 7:56 PM,10/11/1608 4:15 AM,,61.19457,46.724223,50.086905,226.758839,17.377941,2,4,2,3,1,2,113,2,3,1,57.05605,6
6e32ecfa,12/3/1605 8:11 PM,10/22/1611 12:48 AM,2,6.467203,20.053625,85.617977,210.176114,63.344581,2,3,3,2,1,2,140,2,2,1,30.702727,6
6e32ed07,1/17/1604 11:11 PM,9/22/1610 3:42 AM,2,60.843769,16.471501,19.772545,4.123976,85.689308,2,2,2,2,1,2,144,2,3,1,26.715506,6
6e32ed50,11/18/1606 5:52 PM,6/6/1611 9:39 AM,2,43.068692,6.640606,63.62522,105.840174,1.614806,2,2,3,4,1,2,153,3,2,1,16.888208,6
6e32ed66,9/24/1603 8:41 PM,11/1/1607 6:24 PM,2,45.588205,20.714757,,41.037758,53.745226,2,3,4,4,1,2,139,2,4,,30.971464,6
6e32ee15,2/11/1600 3:14 PM,6/6/1608 10:50 AM,2,67.176353,107.933993,,64.98054,51.045637,1,2,2,4,1,1,52,2,3,2,118.1384,6
6e32eec0,8/17/1601 7:39 AM,7/15/1609 1:44 AM,2,65.05854,,48.266588,79.281647,17.695987,2,4,,2,1,2,74,2,4,1,,6
6e32ef37,9/15/1600 11:23 PM,5/10/1609 2:30 PM,1,93.27903,9.101884,,10.320566,52.998436,2,2,4,2,2,,151,1,5,1,19.592867,6
6e32f02e,1/3/1603 10:14 AM,9/9/1609 7:18 AM,2,36.413253,100.530373,32.22412,107.209589,12.258545,2,2,4,3,1,,59,3,2,1,111.188387,6
6e32f057,6/19/1600 11:36 AM,1/28/1608 5:46 PM,2,25.17977,,,184.505737,32.251981,2,,2,3,1,,74,3,3,,,6
6e32f083,1/9/1604 4:55 AM,12/2/1608 9:52 PM,,,86.94806,77.456809,8.584016,53.610772,2,3,3,2,1,1,73,2,5,2,97.912387,6
6e32f11f,10/9/1603 5:35 AM,2/24/1607 6:14 PM,1,29.362958,12.167515,122.954872,250.750664,38.154411,1,4,3,2,2,2,148,1,2,1,22.34983,6
6e32f14e,9/25/1603 11:36 PM,11/27/1609 2:16 AM,,29.775145,125.452287,59.08375,54.693711,2.100067,2,2,3,2,1,2,35,2,2,1,135.820436,6
6e32f160,6/22/1605 11:43 AM,8/5/1607 1:31 AM,2,69.906585,18.974117,107.546194,49.088005,10.378484,2,4,4,4,1,2,141,2,3,1,29.578088,6
6e32f1aa,8/16/1602 1:46 AM,1/25/1607 4:39 AM,2,10.641046,51.833143,84.942873,218.974063,39.498923,1,4,3,4,1,2,108,2,4,1,62.311068,6
6e32f1c1,11/21/1603 4:21 PM,3/26/1609 9:43 AM,,33.634622,9.446942,117.686061,148.837403,4.399384,1,3,4,3,1,1,151,2,3,2,20.260695,6
6e32f211,12/20/1605 11:56 PM,1/13/1607 6:39 AM,1,21.978996,2.449006,42.914481,264.809317,47.283968,2,2,3,4,2,2,158,1,4,1,12.674544,6
6e32f26e,11/26/1604 10:40 AM,5/5/1611 9:24 AM,2,94.818344,28.726254,106.128591,5.46614,7.905475,2,2,2,4,1,2,131,2,,1,39.044091,6
6e32f2d6,8/4/1602 1:16 PM,2/1/1609 1:35 AM,2,22.608177,6.057006,86.4468,215.717783,20.330413,1,4,2,,1,1,154,3,5,2,16.217057,6
6e32f2ea,7/10/1602 6:57 AM,4/6/1608 12:48 PM,2,80.669814,20.935414,,18.542717,18.861078,2,3,4,,1,2,139,3,5,,31.666898,6
6e32f324,10/10/1600 2:17 AM,4/3/1612 11:51 AM,2,89.586887,12.641083,26.751549,108.647866,46.800041,2,2,2,3,1,2,147,2,4,,23.594525,6
6e32f38b,11/19/1606 6:51 PM,4/9/1608 7:50 PM,2,90.1593,110.408737,25.931253,137.653535,38.033978,2,,4,4,1,1,50,2,2,2,121.058589,6
6e32f3d5,12/16/1606 11:12 PM,12/13/1611 6:15 PM,2,17.07573,5.851222,92.397761,67.543054,29.382249,2,4,2,4,1,1,154,3,2,2,16.822181,6
6e32f430,4/21/1604 2:48 AM,10/2/1607 8:57 AM,1,7.827522,30.658978,33.757152,112.083989,3.242124,2,4,4,2,2,2,129,1,2,1,41.016337,6
6e32f450,2/27/1604 11:36 PM,8/22/1608 8:42 PM,2,104.795241,3.23061,99.679364,130.518585,16.266817,2,,2,3,1,2,157,3,2,1,13.343567,6
6e32f579,4/25/1600 1:36 AM,10/24/1610 2:18 AM,2,,62.046234,120.741661,,38.867459,2,3,2,2,1,2,98,2,2,1,72.884692,6
6e32f5cd,5/12/1605 4:28 PM,10/18/1611 2:12 AM,2,68.408938,40.920777,0.303793,67.70424,33.594914,,3,2,3,1,2,119,2,5,1,51.415431,6
6e32f5f8,6/9/1602 8:59 AM,12/11/1607 12:44 AM,2,19.865065,0.162905,100.896741,21.782173,52.632426,,3,4,2,1,2,160,3,5,1,10.454618,6
6e32f7e7,11/7/1601 7:12 PM,10/9/1608 12:16 PM,2,57.250037,76.991337,58.434014,34.611417,2.842377,2,2,4,3,1,2,83,3,4,1,87.040618,6
6e32f838,10/24/1602 3:21 PM,8/5/1610 8:10 PM,2,8.980204,97.874009,58.459543,56.387383,25.466683,2,4,4,3,1,1,62,2,2,,108.239946,6
6e32f842,9/4/1605 6:33 AM,7/23/1608 8:57 AM,2,67.732173,,18.818477,240.530031,1.911247,2,4,4,4,1,2,74,2,,1,,6
6e32f86d,5/16/1600 2:12 AM,1/23/1612 12:25 PM,2,43.149292,24.730243,14.092983,169.448332,19.793628,,3,4,,1,2,135,2,3,1,35.715266,6
6e32f8a0,3/25/1605 10:25 PM,1/2/1611 11:59 AM,2,43.483881,8.822218,,143.60948,42.688075,2,,3,4,1,2,151,2,,1,19.248785,6
6e32f8bd,11/25/1601 2:58 PM,9/3/1612 4:39 AM,2,79.939878,8.435537,60.681115,108.147226,19.329096,2,3,2,,1,2,152,2,2,1,19.251351,6
6e32f8f3,8/21/1606 8:11 PM,8/12/1610 5:26 AM,2,19.453478,109.84257,8.05354,128.710092,32.477738,2,,2,2,1,2,50,3,2,1,120.145006,6
6e32f947,12/16/1600 9:40 AM,8/26/1609 4:19 PM,2,12.969892,,,161.680834,29.453276,,4,3,3,1,2,74,2,,1,,6
6e32fa46,9/3/1603 6:14 AM,10/5/1612 10:52 PM,2,80.466983,17.70538,43.991856,9.939058,11.835986,2,4,4,4,1,2,142,2,,,27.931303,6
6e32fa4a,6/25/1605 5:53 AM,2/10/1607 5:28 AM,2,25.780223,43.656265,11.397416,164.250259,1.079122,1,2,3,2,1,2,116,2,,1,54.249756,6
